name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
Vanderbilt University,vanderbilt-university,logo/bb01ff238.png,41,United States,us,31,33.6,19.5,29.6,31.4,23.8,51,36
Utrecht University,utrecht-university,logo/5063041ca.png,42,Netherlands,nl,1,33.5,28.8,20.9,27.7,29.9,56.6,26.6
Pennsylvania State University - University Park,pennsylvania-state-university-university-park,logo/1069b7da2.png,43,United States,us,32-33,32.7,13.2,0,45.1,37.7,58,23.7
University of California - Davis,university-of-california-davis,logo/59eef6399.png,43,United States,us,32-33,32.7,0,0,46.9,33.1,64.2,30
University of California - Irvine,university-of-california-irvine,logo/b1df85949.png,45,United States,us,34,32.5,0,29.4,35.5,28,48.9,32.1
University of Copenhagen,university-of-copenhagen,logo/ba52788d7.png,46,Denmark,dk,1,32.2,28.8,24.2,25.7,25.2,51.4,31.7
Rutgers,rutgers-the-state-university-of-new-jersey-new-brunswick,logo/c01c983b9.png,47,United States,us,35,32.1,14.4,20,39.9,32.1,44.8,24.2
The University of Manchester,the-university-of-manchester,logo/ef5cc8934.png,48,United Kingdom,gb,5,32,25.6,18.9,24.6,28.3,56.9,28.4
University of Pittsburgh,university-of-pittsburgh,logo/bfcc56ad8.png,49,United States,us,36,31.9,23.5,0,39.9,23.6,65.6,28.5
University of Southern California,university-of-southern-california,logo/f94b07167.png,50,United States,us,37,31.4,0,26.8,37.1,23.4,52.7,25.9
University of Florida,university-of-florida,logo/a1fc569d1.png,51,United States,us,38,31.1,21.2,0,37.1,24.8,65.5,26.5
University of Paris Sud (Paris 11),university-of-paris-sud-paris-11,logo/250639a27.png,52,France,fr,2,30.9,31.3,39.1,14.8,20.4,44.8,30.8
Karolinska Institute,karolinska-institute,logo/826acd5a2.png,53,Sweden,se,1,30.8,28.8,27.3,32.3,16.6,47,24.5
The University of Edinburgh,the-university-of-edinburgh,logo/ce563e70b.png,53,United Kingdom,gb,6,30.8,21.2,16.7,26.7,34.2,47,29.3
University of Munich,university-of-munich,logo/6d76dd8bd.png,53,Germany,de,1,30.8,34.8,22.9,14.8,27.1,51.8,31.1
Technical University Munich,technical-university-of-munich,logo/3d748c924.png,56,Germany,de,2,30.6,40.3,23.6,25.7,20.2,44.4,29.9
The Australian National University,the-australian-national-university,logo/e6233a5b3.png,57,Australia,au,1,30.4,16.6,12.6,36.3,30,44.7,32.2
University of North Carolina at Chapel Hill,university-of-north-carolina-at-chapel-hill,logo/6f189065b.png,58,United States,us,39,30.2,11.8,0,37.8,29.3,60.1,27.7
University of Zurich,university-of-zurich,logo/897c2afe4.png,58,Switzerland,ch,2,30.2,11.8,26.8,22.2,28.3,48.4,31.1
Carnegie Mellon University,carnegie-mellon-university,logo/e1f857b46.png,60,United States,us,40,30,32.8,32.8,32.3,12,36.7,31
The Ohio State University - Columbus,the-ohio-state-university-columbus,logo/1ccdfc090.png,61,United States,us,41,29.5,16.6,0,41.9,22,61.2,19.8
University of Bristol,university-of-bristol,logo/73d83b1e4.png,62,United Kingdom,gb,7,29.4,10.2,17.9,29.6,26.7,47.3,32.8
McGill University,mcgill-university,logo/88d833c3e.png,63,Canada,ca,3,29.3,27,0,29.6,24.2,58.7,32.7
The Hebrew University of Jerusalem,the-hebrew-university-of-jerusalem,logo/ee11c32f8.png,64,Israel,il,1,29,31.1,20,24.6,23.3,43.6,28.2
University of Heidelberg,heidelberg-university,logo/c1b74c074.png,65,Germany,de,3,28.9,18.6,27.2,18.2,22.8,48.7,29
Uppsala University,uppsala-university,logo/8e0a7d1d4.png,66,Sweden,se,2,28.8,24.3,32.2,12.8,23.6,49.1,21
Osaka University,osaka-university,logo/433a187e9.png,67,Japan,jp,3,28.6,11.8,0,24.6,30.4,64,28.5
Purdue University - West Lafayette,purdue-university-west-lafayette,logo/2ef5fbfcc.png,68,United States,us,42,28.3,17.6,16.7,29.6,20.9,51.3,20.2
University of Oslo,university-of-oslo,logo/2d1aa99b3.png,69,Norway,no,1,28.2,24.3,33.4,18.2,16.8,42.5,27.9
Brown University,brown-university,logo/3d8b527ff.png,70,United States,us,43,28.1,17.6,13.6,31.4,28.2,39.9,29.6
Leiden University,leiden-university,logo/970699879.png,71,Netherlands,nl,2,28,23.5,15.5,28.7,20.9,45.2,28.2
The University of Sheffield,the-university-of-sheffield,logo/08629522c.png,72,United Kingdom,gb,8,27.9,22,14.1,22.2,27.8,46,29.5
University of Helsinki,university-of-helsinki,logo/174aa57e2.png,73,Finland,fi,1,27.8,17.6,17.9,19.6,21.7,52.7,28.9
University of Arizona,university-of-arizona,logo/b51ca4f00.png,74,United States,us,44,27.6,0,0,29.6,37.1,54.6,25.7
University of Rochester,university-of-rochester,logo/9fac3887f.png,75,United States,us,45,27.4,31.1,8.9,26.7,21.5,43.1,35.2
Moscow State University,moscow-state-university,logo/98123a275.png,76,Russia,ru,1,27.1,51.6,34.2,0,7.5,48.5,31.6
Tohoku University,tohoku-university,logo/cd197349d.png,76,Japan,jp,4,27.1,17.6,0,22.2,23.7,63,28.3
Case Western Reserve University,case-western-reserve-university,logo/885955e6b.png,78,United States,us,46,26.8,38.1,11.5,21,19.6,43,32.2
University of Melbourne,the-university-of-melbourne,logo/741caa454.png,79,Australia,au,2,26.6,14.4,14.1,22.2,18.4,55.1,25
Michigan State University,michigan-state-university,logo/3be5907be.png,80,United States,us,47,26.1,11.8,0,36.3,24.6,51,18.4
University of Nottingham,university-of-nottingham,logo/0bf332f99.png,81,United Kingdom,gb,9,26,14.4,20,24.6,16.2,44.8,27.3
University of Basel,university-of-basel,logo/4b95c2a51.png,82,Switzerland,ch,3,25.9,24.3,17.1,21,22.9,35.6,35.1
Boston University,boston-university,logo/cbbf3b6e2.png,83,United States,us,48,25.5,14.4,0,30.6,27.1,50.4,17.3
Ecole Normale Superieure - Paris,ecole-normale-superieure-paris,logo/8c5918f6b.png,83,France,fr,3,25.5,48.5,31.6,12.8,16.8,25.8,25.8
King's College London,kings-college-london,logo/7c3673100.png,83,United Kingdom,gb,10,25.5,15.6,23.1,19.6,15.4,45.1,26.6
Stockholm University,stockholm-university,logo/bd0e71ccb.png,86,Sweden,se,3,25.3,27.6,29.6,16.6,17.2,36.4,19.4
McMaster University,mcmaster-university,logo/0f693978a.png,87,Canada,ca,4,25,15.6,18.9,22.2,14.3,45.4,25.7
Rice University,rice-university,logo/3bd736da6.png,87,United States,us,49,25,20.4,21.9,22.2,22.3,30,29.8
University of Goettingen,university-of-goettingen,logo/f34acde58.png,87,Germany,de,4,25,36.3,20,14.8,16.3,39.7,25.2
Indiana University Bloomington,indiana-university-bloomington,logo/7a6b45fcc.png,90,United States,us,50,24.9,13.2,17.9,27.7,20,39.9,18
Texas A&M University - College Station,texas-a-m-university,logo/df03442c2.png,91,United States,us,51,24.8,0,0,33.1,23.6,53.7,20.3
University of Birmingham,university-of-birmingham,logo/aac49270e.png,92,United Kingdom,gb,11,24.5,23.5,10.9,22.2,15.4,45.3,26.9
University of Utah,university-of-utah,logo/755c0861c.png,93,United States,us,52,24.3,0,0,30.6,27.6,47.5,25
Nagoya University,nagoya-university,logo/958492796.png,94,Japan,jp,5,24.1,0,14.1,18.2,22.3,50,25
University of Freiburg,university-of-freiburg,logo/023a63f53.png,94,Germany,de,5,24.1,23.5,20.9,16.6,18.9,37.4,23.6
Arizona State University - Tempe,arizona-state-university,logo/4b703d82d.png,96,United States,us,53,24,0,14.1,24.6,26.1,42.7,18.2
Lund University,lund-university,logo/165fbbe8f.png,97,Sweden,se,4,23.9,27.6,0,23.4,19.1,50.7,18
University of Iowa,university-of-iowa,logo/64ddaf953.png,97,United States,us,54,23.9,0,0,34,22.2,49.6,21.1
Tokyo Institute of Technology,tokyo-institute-of-technology,logo/b7135745d.png,99,Japan,jp,6,23.8,15.6,0,22.2,23.9,46.9,30.4
University of Bonn,university-of-bonn,logo/68c81f6c8.png,99,Germany,de,6,23.8,18.6,20,14.8,16.9,42.6,24.2
University of Strasbourg,university-of-strasbourg,logo/cffce1361.png,99,France,fr,4,23.8,27.6,22.5,16.6,18.5,32.8,22.9
Aarhus University,aarhus-university,logo/0ec23abb4.png,102-150,Denmark,dk,2,,14.4,18.9,7.4,24.3,40.8,23.7
Baylor College of Medicine,baylor-college-of-medicine,logo/413ba3e0b.png,102-150,United States,us,55-70,,0,0,16.6,32.5,42.9,25.4
Catholic University of Leuven,ku-leuven,logo/666263d88.png,102-150,Belgium,be,1-4,,0,0,21,16.1,48.5,23.5
Catholic University of Louvain,catholic-university-of-louvain,logo/ad05feb78.png,102-150,Belgium,be,1-4,,13.2,13.6,16.6,12.9,41.5,26.6
Dartmouth College,dartmouth-college,logo/cd738deeb.png,102-150,United States,us,55-70,,22.8,0,21,22.4,32.1,29
Emory University,emory-university,logo/7489183e0.png,102-150,United States,us,55-70,,0,0,28.7,21,48.6,22.2
Georgia Institute of Technology,georgia-institute-of-technology,logo/ce6aa6357.png,102-150,United States,us,55-70,,15.6,0,24.6,22.3,44.8,27.1
Ghent University,ghent-university,logo/a05682830.png,102-150,Belgium,be,1-4,,8.3,15.5,14.8,8.6,49.3,27.4
Hokkaido University,hokkaido-university,logo/0ed9be4d1.png,102-150,Japan,jp,7-8,,0,0,16.6,16.6,51.5,21.3
Mayo Medical School,mayo-clinic-alix-school-of-medicine,logo-jpg/d60a8d8e800.jpg,102-150,United States,us,55-70,,0,0,25.7,13.7,51.8,26.8
National University of Singapore,national-university-of-singapore,logo/31943e0cb.png,102-150,Singapore,sg,1,,0,0,14.8,12.9,57.3,27.3
North Carolina State University - Raleigh,north-carolina-state-university-raleigh,logo/1df34c570.png,102-150,United States,us,55-70,,0,0,28.7,17.4,43.9,18.8
Oregon State University,oregon-state-university,logo/5f1862f7c.png,102-150,United States,us,55-70,,14.4,0,26.7,26.9,37.7,28.5
Swiss Federal Institute of Technology of Lausanne,swiss-federal-institute-of-technology-lausanne,logo/1946ead7f.png,102-150,Switzerland,ch,4-5,,0,0,21,17.5,39.9,40.9
Technion-Israel Institute of Technology,technion-israel-institute-of-technology,logo/547232002.png,102-150,Israel,il,2-4,,17.6,23.1,14.8,15.1,39.2,23.3
Tel Aviv University,tel-aviv-university,logo/3384913de.png,102-150,Israel,il,2-4,,0,0,24.6,19.1,51.3,27.1
The University of Georgia,the-university-of-georgia,logo/4cb4fc994.png,102-150,United States,us,55-70,,0,0,26.7,19.3,45,17.8
The University of Glasgow,the-university-of-glasgow,logo-jpg/f072bed2b00.jpg,102-150,United Kingdom,gb,12-15,,11.8,0,22.2,17.5,42.1,23
The University of Queensland,the-university-of-queensland,logo/9d6b97a7c.png,102-150,Australia,au,3-5,,15.6,0,14.8,21.8,52.7,25.5
The University of Western Australia,the-university-of-western-australia,logo/535124d88.png,102-150,Australia,au,3-5,,16.6,14.1,19.6,11.9,39.4,26.1
Tufts University,tufts-university,logo/a74ac6721.png,102-150,United States,us,55-70,,17.6,16.7,19.6,16.7,37.9,24.8
University Libre Bruxelles,universit-libre-de-bruxelles-ulb,logo/64cca2113.png,102-150,Belgium,be,1-4,,20.4,18.9,12.8,13.9,31.4,26.4
University of Alberta,university-of-alberta,logo/f1242c7ae.png,102-150,Canada,ca,5,,14.4,0,18.2,16.9,54.5,27.4
University of Amsterdam,university-of-amsterdam,logo/054e1350c.png,102-150,Netherlands,nl,3-4,,8.3,0,18.2,25.1,48.6,23.1
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,102-150,United States,us,55-70,,15.6,0,27.7,27.3,35.8,27.8
University of California - Santa Cruz,university-of-california-santa-cruz,logo/9ca868f71.png,102-150,United States,us,55-70,,0,0,26.7,29.7,29.3,28.7
University of Frankfurt,goethe-university-frankfurt,logo/4c5e6a039.png,102-150,Germany,de,7-11,,34.3,8.9,19.6,15.5,37.5,23.4
University of Geneva,university-of-geneva,logo/7cd1dc0d1.png,102-150,Switzerland,ch,4-5,,27.6,0,21,23.3,35,23.8
University of Groningen,university-of-groningen,logo/cb5787d1f.png,102-150,Netherlands,nl,3-4,,0,20,14.8,17.5,45.8,20.8
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,102-150,Germany,de,7-11,,15.6,0,18.2,20,39.2,22
University of Hawaii at Manoa,university-of-hawaii-at-manoa,logo/71999f015.png,102-150,United States,us,55-70,,0,0,26.7,29,35.3,21.6
University of Illinois at Chicago,university-of-illinois-at-chicago,logo/a3459f50d.png,102-150,United States,us,55-70,,0,0,26.7,15,47.4,21.2
University of Leeds,university-of-leeds,logo/6dd8db10a.png,102-150,United Kingdom,gb,12-15,,21.2,0,10.5,26.1,42.2,23.6
University of Liverpool,university-of-liverpool,logo/d951c4194.png,102-150,United Kingdom,gb,12-15,,22,15.5,12.8,18.2,40.1,27.2
University of Massachusetts Amherst,university-of-massachusetts-amherst,logo/cc867307c.png,102-150,United States,us,55-70,,16.6,0,33.1,23,37.8,22.8
University of Massachusetts Chan Medical School,university-of-massachusetts-medical-school-worcester,logo/c2a3365ca.png,102-150,United States,us,55-70,,0,20,14.8,23.9,28.2,20.1
University of Milan,university-of-milan,logo/22f0a5d5b.png,102-150,Italy,it,1-3,,21.2,0,18.2,14.1,51,19.8
University of Muenster,university-of-muenster,logo-jpg/99b87390900.jpg,102-150,Germany,de,7-11,,23.5,15.5,12.8,13.7,37.2,21.4
University of Paris Diderot (Paris 7),university-paris-diderot-paris-7,logo/e2dbeabe6.png,102-150,France,fr,5,,17.1,13.8,14.8,19.1,35,20.9
University of Pisa,university-of-pisa,logo/a979256d7.png,102-150,Italy,it,1-3,,17.6,23.6,14.8,5.9,39.3,18.2
University of Roma - La Sapienza,sapienza-university-of-rome,logo/7ecaa1198.png,102-150,Italy,it,1-3,,15.6,15.5,10.5,17.9,52.6,14.4
University of Sao Paulo,university-of-sao-paulo,logo/439ebbf7b.png,102-150,Brazil,br,1,,0,0,10.5,13.1,65.3,30.4
University of Sussex,university-of-sussex,logo-jpg/a488c8b5400.jpg,102-150,United Kingdom,gb,12-15,,0,22.8,18.2,17.5,27.9,31.1
University of Sydney,university-of-sydney,logo/6f7db18c8.png,102-150,Australia,au,3-5,,18.6,0,19.6,16,55.3,25.3
University of Tsukuba,university-of-tsukuba,logo/a1d685faa.png,102-150,Japan,jp,7-8,,0,20,12.8,9.9,41,20.4
University of Tuebingen,university-of-tuebingen,logo/ffb5a5c9e.png,102-150,Germany,de,7-11,,27.6,0,16.6,21.2,41.4,23.9
University of Virginia,university-of-virginia,logo/3d702cdba.png,102-150,United States,us,55-70,,0,0,31.4,22.2,45.8,23.8
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,102-150,Germany,de,7-11,,23.5,8.9,23.4,14.1,37.2,22.5
Weizmann Institute of Science,weizmann-institute-of-science,logo/f5dfa93ce.png,102-150,Israel,il,2-4,,0,0,24.6,30.7,31.1,22.6
Cardiff University,cardiff-university,logo/0d9ee072c.png,151-202,United Kingdom,gb,16-23,,0,0,10.5,19.3,42.4,22.9
Colorado State University,colorado-state-university,logo/5890dd554.png,151-202,United States,us,71-88,,0,0,27.7,15.5,38.9,22.6
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,151-202,Netherlands,nl,5-9,,14.4,0,7.4,23.4,36,16.3
Erasmus University Rotterdam,erasmus-university-rotterdam,logo/7dc2ef049.png,151-202,Netherlands,nl,5-9,,0,15.5,19.6,6.2,31.5,18
Florida State University,florida-state-university,logo/731b432f8.png,151-202,United States,us,71-88,,0,0,21,22,39,19.4
Iowa State University,iowa-state-university,logo/7c94539cd.png,151-202,United States,us,71-88,,0,0,23.4,12.2,44,18.1
Joseph Fourier University (Grenoble 1),joseph-fourier-university-grenoble-1,logo/3fda45955.png,151-202,France,fr,6-7,,0,15.5,10.5,16,33.6,18.8
Kyushu University,kyushu-university,logo/d57292828.png,151-202,Japan,jp,9,,0,0,14.8,17.1,51.1,20.8
London School of Economics and Political Science,london-school-of-economics-and-political-science,logo/21a6b0778.png,151-202,United Kingdom,gb,16-23,,18.6,0,16.6,,25.3,28.4
Mount Sinai School of Medicine,icahn-school-of-medicine-at-mount-sinai,logo-jpg/a23fc3bb300.jpg,151-202,United States,us,71-88,,0,0,19.6,16,34.5,19.3
National Autonomous University of Mexico,national-autonomous-university-of-mexico,logo/22d59f1cc.png,151-202,Mexico,mx,1,,15.6,0,7.4,14.3,48.5,23.5
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,151-202,China-Taiwan,tw,1,,14.4,0,7.4,10,55.6,16.7
Oregon Health and Science University,oregon-health-and-science-university,logo/e0d414de9.png,151-202,United States,us,71-88,,0,0,19.6,19,35.7,20.3
Queen Mary,queen-mary-university-of-london,logo/7aaa63173.png,151-202,United Kingdom,gb,16-23,,22.8,0,14.8,13,29.6,23
Radboud University Nijmegen,radboud-university-nijmegen,logo/6759d15cf.png,151-202,Netherlands,nl,5-9,,0,0,10.5,21.4,40.6,21.1
Seoul National University,seoul-national-university,logo/4d302fc4e.png,151-202,South Korea,kr,1,,0,0,7.4,13.5,61.4,18.4
State University of New York at Stony Brook,stony-brook-university,logo/38db338eb.png,151-202,United States,us,71-88,,0,0,18.2,26.8,38.4,19.2
Technical University of Denmark,technical-university-of-denmark,logo/2a23ba513.png,151-202,Denmark,dk,3,,8.3,12.6,16.6,13,30.4,17.8
The University of Adelaide,the-university-of-adelaide,logo/13e383993.png,151-202,Australia,au,6-7,,18.6,0,10.5,13.7,35.5,24.7
The University of Alabama at Birmingham,university-of-alabama-at-birmingham,logo/bd261e772.png,151-202,United States,us,71-88,,0,0,16.6,14.8,43.3,23.2
The University of Connecticut - Storrs,university-of-connecticut,logo/4e4033592.png,151-202,United States,us,71-88,,14.4,0,16.6,13.7,38.1,19.9
The University of Texas Health Science Center at Houston,the-university-of-texas-health-science-center-at-houston,logo-jpg/cceffd11c00.jpg,151-202,United States,us,71-88,,0,15.5,16.6,19,29.2,18.7
The University of Texas M. D. Anderson Cancer Center,the-university-of-texas-m-d-anderson-cancer-center,logo/1100fcdc8.png,151-202,United States,us,71-88,,0,0,22.2,11.3,41.8,21.9
Tsinghua University,tsinghua-university,logo/27532357.png,151-202,China,cn,1,,13.2,0,0,11.6,56.3,18
University of Barcelona,university-of-barcelona,logo/bb05b95cc.png,151-202,Spain,es,1,,0,0,7.4,14.9,47.5,22.7
University of Bern,university-of-bern,logo/0881a5f78.png,151-202,Switzerland,ch,6,,15.6,0,10.5,22.4,36.8,27.1
University of Buenos Aires,university-of-buenos-aires,logo/3ec293867.png,151-202,Argentina,ar,1,,20.4,25.3,0,7.8,35.7,21
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,151-202,United States,us,71-88,,0,0,23.4,11.4,44.2,20.3
University of Cologne,university-of-cologne,logo/0e5b47b25.png,151-202,Germany,de,12-14,,0,12.6,7.4,21,38.4,20.8
University of Delaware,university-of-delaware,logo/0837d432d.png,151-202,United States,us,71-88,,13.2,0,21,12.8,34.2,17
University of Durham,durham-university,logo/110e53af0.png,151-202,United Kingdom,gb,16-23,,0,0,18.2,17.5,34.7,30.6
University of East Anglia,university-of-east-anglia,logo/651b3ae7e.png,151-202,United Kingdom,gb,16-23,,16.6,0,16.6,20.4,26.4,29.7
Kiel University,university-of-kiel,logo/0247385d2.png,151-202,Germany,de,12-14,,14.4,15.5,10.5,11.9,32.6,18.4
University of Leicester,university-of-leicester,logo/33601d56d.png,151-202,United Kingdom,gb,16-23,,0,0,19.6,17.9,32.5,29.4
University of Mainz,university-of-mainz,logo/44fd66a86.png,151-202,Germany,de,12-14,,0,8.2,14.8,19.2,37.1,20.3
University of Maryland - Baltimore,university-of-maryland-baltimore,logo/a3b6c7955.png,151-202,United States,us,71-88,,0,0,19.6,14.6,38.1,20.4
University of Miami,university-of-miami,logo/bbb3b957a.png,151-202,United States,us,71-88,,0,0,24.6,16.6,40.6,22.9
University of Montreal,university-of-montreal,logo/b0c53560f.png,151-202,Canada,ca,6-7,,14.4,0,12.8,11.9,49.5,24.1
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,151-202,United States,us,71-88,,22,0,16.6,12.1,36,18
University of New South Wales,the-university-of-new-south-wales,logo/269ebda14.png,151-202,Australia,au,6-7,,0,0,19.6,11.7,48.3,21.9
University of Padua,university-of-padua,logo/290d176ce.png,151-202,Italy,it,4-5,,0,0,12.8,18.3,47.5,17.8
University of Paris Descartes (Paris 5),university-of-paris-descartes-paris-5,logo/235b7fe5f.png,151-202,France,fr,6-7,,15.1,12,10.5,13.4,32.5,18.1
University of Southampton,university-of-southampton,logo/ed12f6724.png,151-202,United Kingdom,gb,16-23,,0,0,19.6,14.6,42.4,24.7
University of St Andrews,university-of-st-andrews,logo/761c4f7b4.png,151-202,United Kingdom,gb,16-23,,13.2,0,7.4,24.7,28.8,32.3
University of Tennessee - Knoxville,university-of-tennessee-knoxville,logo/27a58d8fe.png,151-202,United States,us,71-88,,13.2,0,19.6,18.1,40.4,17.4
University of Turin,university-of-turin,logo/1d6abed85.png,151-202,Italy,it,4-5,,20.4,0,10.5,12.8,37.8,16.9
University of Vienna,university-of-vienna,logo/442aa1711.png,151-202,Austria,at,1,,19.5,0,7.4,22.3,36.4,20.5
University of Wageningen,wageningen-university-research,logo/e48392d63.png,151-202,Netherlands,nl,5-9,,0,0,27.7,14.7,37,25.5
University of Waterloo,university-of-waterloo,logo/afeac310e.png,151-202,Canada,ca,6-7,,0,0,19.6,11.3,40.6,20.9
Virginia Commonwealth University,virginia-commonwealth-university,logo/060382474.png,151-202,United States,us,71-88,,13.2,14.1,18.2,7,33.7,17
Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,logo/e010632dd.png,151-202,United States,us,71-88,,14.4,0,22.2,13.3,40.1,17.8
VU University Amsterdam,vrije-universiteit-amsterdam,logo/9882fdffd.png,151-202,Netherlands,nl,5-9,,0,0,22.2,13.9,43.5,22.7
Autonomous University of Madrid,autonomous-university-of-madrid,logo/1ae8d6f97.png,203-304,Spain,es,2-4,,0,0,12.8,9.7,36.2,17.9
