name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
University of Pennsylvania,university-of-pennsylvania,logo/9cdff1ab0.png,15,United States,us,13,47.5,32.9,32,46.9,44.8,71.8,40.6
Paris-Saclay University,paris-saclay-university,logo/98e838fa6.png,16,France,fr,1,47,27.9,73.1,32.1,30.5,64.4,32.1
University of Washington,university-of-washington,logo/e37a45f2d.png,17,United States,us,14,46.8,23.3,36.5,43.2,49.7,74.2,27.3
University College London,university-college-london,logo/9f3188b58.png,18,United Kingdom,gb,3,46.6,27.7,32.9,42.1,38.8,83.2,33.8
University of California - San Francisco,university-of-california-san-francisco,logo/5d107d88e.png,19,United States,us,15,45.9,0,43.8,47.9,53.5,63.4,32.2
ETH Zurich,eth-zurich,logo/690aaf016.png,20,Switzerland,ch,1,45.6,27.2,44.1,31.3,52.9,55.9,50
University of California - San Diego,university-of-california-san-diego,logo/3ef15c5ab.png,21,United States,us,16,45.5,18.5,33.8,51.2,47.3,64.5,32.9
University of Toronto,university-of-toronto,logo/760dedb4f.png,22,Canada,ca,1,40.5,16.9,13.6,35.5,37.7,85.6,34
Imperial College London,imperial-college-london,logo/20b72ddaf.png,23,United Kingdom,gb,4,40.3,13.1,32.7,34.2,36.4,67.6,39.7
The University of Tokyo,the-university-of-tokyo,logo/68d505f23.png,24,Japan,jp,1,39.8,37.4,24.6,24.6,44.6,69.9,24.3
New York University,new-york-university,logo/d254e1d21.png,25,United States,us,17,39.5,27.2,36.7,34.2,37.2,61.7,20
Tsinghua University,tsinghua-university,logo/27532357.png,26,China,cn,1,39.3,9.2,0,52.1,43,78.8,27.5
Washington University in St. Louis,washington-university-in-st-louis,logo/e4356564f.png,27,United States,us,18,39.1,21.4,22.6,46.4,37.7,55.3,37.4
University of Michigan-Ann Arbor,university-of-michigan-ann-arbor,logo/5edf88399.png,28,United States,us,19,39,34.2,10.2,34.2,39.1,78.2,24.1
University of North Carolina at Chapel Hill,university-of-north-carolina-at-chapel-hill,logo/6f189065b.png,29,United States,us,20,38,7.5,22.9,43.8,34.6,63.3,34.9
Northwestern University,northwestern-university,logo/7e0da1019.png,30,United States,us,21,37.3,13.1,27,38.1,35.4,60.7,29.6
Duke University,duke-university,logo/793d0ba4d.png,31,United States,us,22,37.2,20,18.7,41.6,36.3,63.4,23.6
The University of Melbourne,the-university-of-melbourne,logo/741caa454.png,32,Australia,au,1,36.6,15.1,11.8,41,23.1,78.3,34.1
University of Wisconsin - Madison,university-of-wisconsin-madison,logo/da433331f.png,33,United States,us,23,36.1,28.7,32.7,27.3,28.2,62.6,23
Peking University,peking-university,logo/86350223.png,34,China,cn,2,35.9,10.7,0,36.2,38.1,81.8,28
The University of Edinburgh,the-university-of-edinburgh,logo/ce563e70b.png,35,United Kingdom,gb,5,35.4,26.1,23.6,35.5,28.9,58,27.7
Zhejiang University,zhejiang-university,logo/88311656.png,36,China,cn,3,34.7,0,0,36.8,30,90.5,25.1
The University of Texas at Austin,the-university-of-texas-at-austin,logo/203d8cd87.png,37,United States,us,24,34.6,23.9,22.6,35.5,27.2,57.2,29.1
The University of Manchester,the-university-of-manchester,logo/ef5cc8934.png,38,United Kingdom,gb,6,34.5,15.1,30.5,27.3,28.3,60.5,29.3
University of Copenhagen,university-of-copenhagen,logo/ba52788d7.png,39,Denmark,dk,1,34.4,19.2,12.4,25.6,36.2,67.1,34.4
PSL University,psl-university,logo-jpg/d47a74ad800.jpg,40,France,fr,2,34.3,51.8,47.1,15.3,19.4,48.1,23.7
Karolinska Institute,karolinska-institute,logo/826acd5a2.png,41,Sweden,se,1,34.2,23.3,24.9,23.7,24.5,56,53.3
Kyoto University,kyoto-university,logo/ac21f9c26.png,41,Japan,jp,2,34.2,34.6,40.6,15.3,26,57,22.1
Sorbonne University,sorbonne-university,logo/f900e4997.png,43,France,fr,3,33.9,37.1,24.4,18.1,29.6,61.8,26.9
Rockefeller University,rockefeller-university,logo/22e351bb0.png,44,United States,us,25-26,33.8,16,60.2,20.5,43.4,16.6,33.2
University of British Columbia,university-of-british-columbia,logo/38ff70adf.png,44,Canada,ca,2,33.8,14.1,18,34.2,24.8,68.8,24.5
University of Minnesota - Twin Cities,university-of-minnesota-twin-cities,logo/7f9e67da9.png,44,United States,us,25-26,33.8,26.7,15.7,35.5,23.7,65.3,23.2
The University of Queensland,the-university-of-queensland,logo/9d6b97a7c.png,47,Australia,au,2,33.6,11.9,0,45.3,25.4,68.4,38.1
King's College London,kings-college-london,logo/7c3673100.png,48,United Kingdom,gb,7,33.4,23.9,17.6,38.1,18.4,62.2,30.3
University of Illinois at Urbana-Champaign,university-of-illinois-at-urbana-champaign,logo/49df86f43.png,49,United States,us,27,33.3,26.1,34.5,16.7,30.8,54.5,26.4
University of Maryland - College Park,university-of-maryland-college-park,logo/0eeb3a1e0.png,50,United States,us,28,33.1,17.7,19.3,31.3,35.3,51.4,30.9
University of Colorado at Boulder,university-of-colorado-at-boulder,logo/41aff2fed.png,51,United States,us,29,33,11.9,32.8,24.6,35.2,46.2,32.8
The University of Texas Southwestern Medical Center at Dallas,the-university-of-texas-southwestern-medical-center-at-dallas,logo/8ab040a7d.png,52,United States,us,30,32.9,17.7,32.8,31.3,38.2,36.5,26.5
University of Southern California,university-of-southern-california,logo/f94b07167.png,53,United States,us,31,32.6,0,30.5,34.2,23.4,57.9,26.5
Shanghai Jiao Tong University,shanghai-jiao-tong-university,logo/27403919.png,54,China,cn,4,32,0,0,27.3,25.3,90.7,26.2
Utrecht University,utrecht-university,logo/5063041ca.png,54,Netherlands,nl,1,32,21.4,18,36.8,22.5,54.1,28.6
Technical University of Munich,technical-university-of-munich,logo/3d748c924.png,56,Germany,de,1,31.7,35,18,20.5,28.3,55.4,30.1
University of California - Santa Barbara,university-of-california-santa-barbara,logo-jpg/63f81166100.jpg,57,United States,us,32,31.5,14.1,37.6,20.5,34.3,36.3,36.2
University of Munich,university-of-munich,logo/6d76dd8bd.png,57,Germany,de,2,31.5,25.6,15.7,26.5,28.7,55.4,30
University of Zurich,university-of-zurich,logo/897c2afe4.png,59,Switzerland,ch,2,31.4,0,21.5,25.6,32.8,54.8,37.7
University of Sydney,university-of-sydney,logo/6f7db18c8.png,60,Australia,au,3,30.8,13.1,0,37.4,18.9,71.7,31.9
University of California - Irvine,university-of-california-irvine,logo/b1df85949.png,61,United States,us,33,30.7,15.1,28.1,27.3,24.5,49.7,26
University of Geneva,university-of-geneva,logo/7cd1dc0d1.png,62,Switzerland,ch,3,30.3,34.6,32.5,11.8,27.1,41.5,35.7
University of Science and Technology of China,university-of-science-and-technology-of-china,logo/50132214.png,62,China,cn,5,30.3,0,0,35.5,29.7,68.1,29.4
The University of New South Wales,the-university-of-new-south-wales,logo/269ebda14.png,64,Australia,au,4,30.2,0,0,41,21.5,68.4,33.9
Vanderbilt University,vanderbilt-university,logo/bb01ff238.png,64,United States,us,34,30.2,14.1,27.2,23.7,19.2,53.3,34
University of Groningen,university-of-groningen,logo/cb5787d1f.png,66,Netherlands,nl,2,30.1,13.1,23.6,27.3,18.8,55.7,30.1
Fudan University,fudan-university,logo/28312850.png,67,China,cn,6,30,0,0,30.6,28.4,74.8,25.4
University of Oslo,university-of-oslo,logo/2d1aa99b3.png,67,Norway,no,1,30,25.6,30.5,16.7,15.8,56,29.9
Aarhus University,aarhus-university,logo/0ec23abb4.png,69,Denmark,dk,2,29.7,10.7,21.2,23.7,23.1,57.4,29.1
Heidelberg University,heidelberg-university,logo/c1b74c074.png,70,Germany,de,3,29.5,18.5,22.1,18.1,29.4,51.5,28
National University of Singapore,national-university-of-singapore,logo/31943e0cb.png,71,Singapore,sg,1,29.3,0,0,38.7,24.1,64.2,32.8
The University of Texas M. D. Anderson Cancer Center,the-university-of-texas-m-d-anderson-cancer-center,logo/1100fcdc8.png,71,United States,us,35,29.3,0,14.5,39.3,22.3,39,56.8
McGill University,mcgill-university,logo/88d833c3e.png,73,Canada,ca,3,29.1,30.7,0,24.6,28,61,27
Ghent University,ghent-university,logo/a05682830.png,74,Belgium,be,1,28.9,0,9.6,36.2,18.3,59.4,35.6
Monash University,monash-university,logo/6d8339a6f.png,75,Australia,au,5,28.4,0,0,27.3,25.3,69.8,32.7
University of Bonn,university-of-bonn,logo/68c81f6c8.png,76,Germany,de,4,28.1,26.1,34.5,21.6,18.3,37.2,25.4
The Hebrew University of Jerusalem,the-hebrew-university-of-jerusalem,logo/ee11c32f8.png,77,Israel,il,1,27.9,30.7,27.2,16.7,20,41.8,30.3
Université Paris Cité,university-of-paris,logo-jpg/a37a44c0a00.jpg,78,France,fr,4,27.7,14.3,10.6,28.2,25.7,52.8,21.7
Sun Yat-sen University,sun-yat-sen-university,logo/46293852.png,79,China,cn,7,27.5,0,0,24.6,17,80.9,23.6
The Australian National University,the-australian-national-university,logo/e6233a5b3.png,79,Australia,au,6,27.5,13.1,18.2,22.7,24.1,47.1,32.1
University of Bristol,university-of-bristol,logo/73d83b1e4.png,81,United Kingdom,gb,8,27.4,5.3,13.6,27.3,27.1,48.9,28.6
University of Pittsburgh,university-of-pittsburgh,logo/bfcc56ad8.png,82,United States,us,36,27.3,16.9,0,30.6,24,61.1,19.2
Purdue University - West Lafayette,purdue-university-west-lafayette,logo/2ef5fbfcc.png,83,United States,us,37,27.2,11.9,21.9,19.3,21.7,51.9,24.3
Technion-Israel Institute of Technology,technion-israel-institute-of-technology,logo/547232002.png,83,Israel,il,2-3,27.2,22.6,36.5,11.8,22.8,31.3,38.7
University of Basel,university-of-basel,logo/4b95c2a51.png,83,Switzerland,ch,4,27.2,22,14.7,16.7,30.7,40.1,39.4
Weizmann Institute of Science,weizmann-institute-of-science,logo/f5dfa93ce.png,83,Israel,il,2-3,27.2,16.9,15.7,31.3,39.6,25.6,25
Erasmus University Rotterdam,erasmus-university-rotterdam,logo/7dc2ef049.png,87,Netherlands,nl,3,27,14.1,13.6,26.5,14.8,53.7,33.1
Nanyang Technological University,nanyang-technological-university,logo/f3d48b4a3.png,88,Singapore,sg,2,26.9,0,0,42.1,21.3,53.3,29.7
Uppsala University,uppsala-university,logo/8e0a7d1d4.png,89,Sweden,se,2,26.8,15.1,21.5,15.3,21.3,52,27.2
McMaster University,mcmaster-university,logo/0f693978a.png,90,Canada,ca,4,26.7,18.5,18,30.6,9.5,46.9,32.3
Stockholm University,stockholm-university,logo/bd0e71ccb.png,90,Sweden,se,3,26.7,21.4,23.6,16.7,22.3,43.7,27
University of Alberta,university-of-alberta,logo/f1242c7ae.png,92,Canada,ca,5,26.5,10.7,16.7,19.3,16.5,58.2,26.8
University of Helsinki,university-of-helsinki,logo/174aa57e2.png,92,Finland,fi,1,26.5,16,16.7,18.1,18.1,55.5,26.8
University of Florida,university-of-florida,logo/a1fc569d1.png,94,United States,us,38,26.4,16,0,24.6,19.1,65,24.3
KU Leuven,ku-leuven,logo/666263d88.png,95,Belgium,be,2,26.3,0,0,25.6,25.5,61.7,31.8
Huazhong University of Science and Technology,huazhong-university-of-science-and-technology,logo/69664504.png,96,China,cn,8,26.1,0,0,25.6,17.2,74.1,21.6
The University of Hong Kong,the-university-of-hong-kong,logo/cbf530ad3.png,96,China-Hong Kong,hk,1,26.1,0,0,39.3,18.7,56.4,27
Seoul National University,seoul-national-university,logo/4d302fc4e.png,98,South Korea,kr,1,25.9,0,0,22.7,20.8,70.3,26.1
Brown University,brown-university,logo/3d8b527ff.png,99,United States,us,39,25.8,20.7,19.1,11.8,21.2,46.4,34.7
The University of Western Australia,the-university-of-western-australia,logo/535124d88.png,99,Australia,au,7,25.8,20,13.6,21.6,14.5,50,33.3
Aix Marseille University,aix-marseille-university,logo/db573f4a7.png,101-150,France,fr,5-7,,11.9,0,26.5,20,53.2,20.6
Arizona State University,arizona-state-university,logo/4b703d82d.png,101-150,United States,us,40-54,,0,19.3,22.7,17,47.1,19.8
Boston University,boston-university,logo/cbbf3b6e2.png,101-150,United States,us,40-54,,10.7,11.1,22.7,19.5,53.2,22.8
Carnegie Mellon University,carnegie-mellon-university,logo/e1f857b46.png,101-150,United States,us,40-54,,29.7,28.9,13.7,18.9,32.6,28.1
Case Western Reserve University,case-western-reserve-university,logo/885955e6b.png,101-150,United States,us,40-54,,30.7,9.6,19.3,15.1,39.3,26.7
Central South University,central-south-university,logo/65984093.png,101-150,China,cn,9-13,,0,0,20.5,8.9,73.1,21.8
Emory University,emory-university,logo/7489183e0.png,101-150,United States,us,40-54,,0,0,27.3,22.8,55.8,25
Icahn School of Medicine at Mount Sinai,icahn-school-of-medicine-at-mount-sinai,logo-jpg/a23fc3bb300.jpg,101-150,United States,us,40-54,,0,0,38.7,26.8,45.3,19.1
Indiana University Bloomington,indiana-university-bloomington,logo/7a6b45fcc.png,101-150,United States,us,40-54,,9.2,19.3,19.3,14.8,41.7,21
King Abdulaziz University,king-abdulaziz-university,logo-jpg/ca4482ae600.jpg,101-150,Saudi Arabia,sa,1-2,,0,0,41.6,7.1,50.6,17.7
King Saud University,king-saud-university,logo/a8ed57dd5.png,101-150,Saudi Arabia,sa,1-2,,0,0,43.2,5.5,58.7,21.4
Leiden University,leiden-university,logo/970699879.png,101-150,Netherlands,nl,4-6,,15.1,0,30.6,20.4,53.4,28
London School of Economics and Political Science,london-school-of-economics-and-political-science,logo/21a6b0778.png,101-150,United Kingdom,gb,9-16,,22.6,15.7,9.7,,34.9,31.8
Mayo Clinic College of Medicine and Science,mayo-clinic-alix-school-of-medicine,logo-jpg/d60a8d8e800.jpg,101-150,United States,us,40-54,,0,0,38.7,15.9,51.2,27.5
Moscow State University,moscow-state-university,logo/98123a275.png,101-150,Russia,ru,1,,38.9,30.5,0,11.2,48.8,27
Nagoya University,nagoya-university,logo/958492796.png,101-150,Japan,jp,3,,27.7,24.6,11.8,20.5,44.4,19.8
Nanjing University,nanjing-university,logo/44696062.png,101-150,China,cn,9-13,,0,0,25.6,18.4,61.6,23.7
Norwegian University of Science and Technology - NTNU,norwegian-university-of-science-and-technology-ntnu,logo/5cbe779ad.png,101-150,Norway,no,2,,11.9,20.4,11.8,15.2,48,21.2
Radboud University Nijmegen,radboud-university-nijmegen,logo/6759d15cf.png,101-150,Netherlands,nl,4-6,,16,0,29,20.1,51.6,32.7
Rice University,rice-university,logo/3bd736da6.png,101-150,United States,us,40-54,,15.1,20.8,21.6,21.9,29.1,33.6
Rutgers - The State University of New Jersey - New Brunswick,rutgers-the-state-university-of-new-jersey-new-brunswick,logo/c01c983b9.png,101-150,United States,us,40-54,,7.5,16.7,21.6,21.5,47.2,16.9
Sapienza University of Rome,sapienza-university-of-rome,logo/7ecaa1198.png,101-150,Italy,it,1,,15.1,23.6,9.7,14.2,53.5,22.2
Sichuan University,sichuan-university,logo/75651370.png,101-150,China,cn,9-13,,0,0,23.7,10.6,73.9,20.3
Swiss Federal Institute of Technology Lausanne,swiss-federal-institute-of-technology-lausanne,logo/1946ead7f.png,101-150,Switzerland,ch,5-7,,0,0,25.6,34,39.3,42.9
The Chinese University of Hong Kong,the-chinese-university-of-hong-kong,logo/d7b4fe8fe.png,101-150,China-Hong Kong,hk,2,,0,13.6,20.5,11.6,53.9,24
The Ohio State University - Columbus,the-ohio-state-university-columbus,logo/1ccdfc090.png,101-150,United States,us,40-54,,10.7,0,16.7,20.5,65.6,17.3
Pennsylvania State University - University Park,pennsylvania-state-university-university-park,logo/1069b7da2.png,101-150,United States,us,40-54,,9.2,0,21.6,30.8,53.7,14.8
The University of Adelaide,the-university-of-adelaide,logo/13e383993.png,101-150,Australia,au,8,,13.1,0,29.8,14.1,45.6,33.6
The University of Glasgow,the-university-of-glasgow,logo-jpg/f072bed2b00.jpg,101-150,United Kingdom,gb,9-16,,15.1,0,22.7,20.7,46,25.8
The University of Sheffield,the-university-of-sheffield,logo/08629522c.png,101-150,United Kingdom,gb,9-16,,16.9,11.8,11.8,18.1,47,23.9
Université Grenoble Alpes,universit-grenoble-alpes,logo/85f28315e.png,101-150,France,fr,5-7,,11.9,13.6,20.5,22.2,46.7,21
Université libre de Bruxelles (ULB),universit-libre-de-bruxelles-ulb,logo/64cca2113.png,101-150,Belgium,be,3,,18.5,25.5,13.7,17.4,34.3,35.2
University of Amsterdam,university-of-amsterdam,logo/054e1350c.png,101-150,Netherlands,nl,4-6,,0,0,29.8,19,57.3,25.9
University of Arizona,university-of-arizona,logo/b51ca4f00.png,101-150,United States,us,40-54,,14.1,0,19.3,24.7,49.9,22.7
University of Bern,university-of-bern,logo/0881a5f78.png,101-150,Switzerland,ch,5-7,,11.9,0,16.7,24,47.9,33.2
University of Birmingham,university-of-birmingham,logo/aac49270e.png,101-150,United Kingdom,gb,9-16,,16.9,6.8,11.8,18.3,50.8,24
University of California - Davis,university-of-california-davis,logo/59eef6399.png,101-150,United States,us,40-54,,13.1,0,24.6,24.5,56.8,22.2
Exeter University,university-of-exeter,logo/e757ee576.png,101-150,United Kingdom,gb,9-16,,0,0,28.2,24,42.8,27.2
University of Freiburg,university-of-freiburg,logo/023a63f53.png,101-150,Germany,de,5,,21.4,15.2,18.1,22.2,40.5,22.5
University of Gothenburg,university-of-gothenburg,logo/2419f8b06.png,101-150,Sweden,se,4,,0,14.7,20.5,16,48.2,23.5
University of Lausanne,university-of-lausanne,logo/5051a54b0.png,101-150,Switzerland,ch,5-7,,16.9,16.7,15.3,20.6,37.7,25.1
University of Liverpool,university-of-liverpool,logo/d951c4194.png,101-150,United Kingdom,gb,9-16,,15.1,9.6,18.1,20.3,48.6,26.9
University of Montreal,university-of-montreal,logo/b0c53560f.png,101-150,Canada,ca,6,,10.7,0,20.5,17.6,54.1,25.4
University of Nottingham,university-of-nottingham,logo/0bf332f99.png,101-150,United Kingdom,gb,9-16,,19.2,19.3,16.7,14.9,49.5,24.5
University of Sao Paulo,university-of-sao-paulo,logo/439ebbf7b.png,101-150,Brazil,br,1,,0,0,18.1,15.2,76.9,18.8
University of Strasbourg,university-of-strasbourg,logo/cffce1361.png,101-150,France,fr,5-7,,26.7,31.6,0,17.7,36.4,22.6
University of Utah,university-of-utah,logo/755c0861c.png,101-150,United States,us,40-54,,0,11.1,11.8,24.7,52.8,22.4
University of Warwick,university-of-warwick,logo/90bb99399.png,101-150,United Kingdom,gb,9-16,,13.1,28.9,13.7,16.1,42.5,27.2
Wuhan University,wuhan-university,logo/46182017.png,101-150,China,cn,9-13,,0,0,18.1,15.8,65.5,18.3
Xi'an Jiaotong University,xian-jiaotong-university,logo/77584005.png,101-150,China,cn,9-13,,0,0,18.1,15.5,70.8,19.6
Baylor College of Medicine,baylor-college-of-medicine,logo/413ba3e0b.png,151-200,United States,us,55-62,,0,0,20.5,24.5,43.2,16.8
Beijing Institute of Technology,beijing-institute-of-technology,logo/85386135.png,151-200,China,cn,14-26,,0,0,32.1,7,51.8,20
Cardiff University,cardiff-university,logo/0d9ee072c.png,151-200,United Kingdom,gb,17-21,,0,15.7,18.1,16,42.3,23.6
City University of Hong Kong,city-university-of-hong-kong,logo/ed73d6ca9.png,151-200,China-Hong Kong,hk,3-4,,0,0,28.2,15,47.4,26.4
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,151-200,Netherlands,nl,7-9,,10.7,0,18.1,25.5,44.1,23.5
Georgia Institute of Technology,georgia-institute-of-technology,logo/ce6aa6357.png,151-200,United States,us,55-62,,11.9,0,22.7,18.4,43.4,29.5
Goethe University Frankfurt,goethe-university-frankfurt,logo/4c5e6a039.png,151-200,Germany,de,6-9,,32.5,0,18.1,19.1,40.5,22.3
Harbin Institute of Technology,harbin-institute-of-technology,logo/88331082.png,151-200,China,cn,14-26,,0,0,20.5,10.5,64.7,20.8
Jilin University,jilin-university,logo/76557044.png,151-200,China,cn,14-26,,0,0,19.3,11.4,61.3,13
London School of Hygiene & Tropical Medicine,london-school-of-hygiene-tropical-medicine,logo/44c92e762.png,151-200,United Kingdom,gb,17-21,,5.3,0,23.7,13.7,37.4,35.2
Lund University,lund-university,logo/165fbbe8f.png,151-200,Sweden,se,5,,18.5,0,13.7,18.1,53.3,23.9
Michigan State University,michigan-state-university,logo/3be5907be.png,151-200,United States,us,55-62,,7.5,0,22.7,17.4,54.2,19.7
Northwestern Polytechnical University,northwestern-polytechnical-university,logo/20384817.png,151-200,China,cn,14-26,,0,0,27.3,10,52.6,19.2
Osaka University,osaka-university,logo/433a187e9.png,151-200,Japan,jp,4-6,,17.7,0,11.8,16.8,50.6,15.8
Shandong University,shandong-university,logo/97189370.png,151-200,China,cn,14-26,,0,0,18.1,9.9,68.5,17.4
Soochow University,soochow-university-china,logo/44374737.png,151-200,China,cn,14-26,,0,0,32.8,8.2,53.7,17.7
South China University of Technology,south-china-university-of-technology,logo/69348939.png,151-200,China,cn,14-26,,0,0,25.6,6.6,56.6,17.6
Southeast University,southeast-university,logo/82819451.png,151-200,China,cn,14-26,,0,0,26.5,9.4,61.9,19.4
Southern University of Science and Technology,southern-university-of-science-and-technology,logo/22950445.png,151-200,China,cn,14-26,,0,0,22.7,17.7,43.8,33.8
Technical University of Denmark,technical-university-of-denmark,logo/2a23ba513.png,151-200,Denmark,dk,3,,0,9.6,19.3,18.1,41.3,20.9
Tel Aviv University,tel-aviv-university,logo/3384913de.png,151-200,Israel,il,4,,0,0,11.8,21.9,54,29.6
Texas A&M University,texas-a-m-university,logo/df03442c2.png,151-200,United States,us,55-62,,0,0,16.7,17.9,54.5,19.1
The Hong Kong Polytechnic University,the-hong-kong-polytechnic-university,logo/bb2e43056.png,151-200,China-Hong Kong,hk,3-4,,0,0,22.7,6.9,53.4,24.1
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,151-200,Canada,ca,7-8,,0,0,19.3,14.6,51,21.3
Tianjin University,tianjin-university,logo/74813674.png,151-200,China,cn,14-26,,0,0,24.6,10.9,62.1,20.4
Tohoku University,tohoku-university,logo/cd197349d.png,151-200,Japan,jp,4-6,,14.1,0,16.7,16.1,49.7,16.1
Tokyo Institute of Technology,tokyo-institute-of-technology,logo/b7135745d.png,151-200,Japan,jp,4-6,,11.9,28.9,6.8,12.8,35.4,24.2
Tongji University,tongji-university,logo/39174907.png,151-200,China,cn,14-26,,0,0,16.7,9.7,64.6,20.6
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,151-200,Ireland,ie,1,,13.1,11.8,19.3,12.3,37,19.2
Tufts University,tufts-university,logo/a74ac6721.png,151-200,United States,us,55-62,,17.7,15.2,15.3,13.2,33.6,25.7
University of Barcelona,university-of-barcelona,logo/bb05b95cc.png,151-200,Spain,es,1,,0,0,19.3,14.2,52.9,23.4
University of California - Santa Cruz,university-of-california-santa-cruz,logo/9ca868f71.png,151-200,United States,us,55-62,,0,0,30.6,25.8,28,33.1
University of Cologne,university-of-cologne,logo/0e5b47b25.png,151-200,Germany,de,6-9,,0,9.6,16.7,19.2,42,20.9
University of Electronic Science and Technology of China,university-of-electronic-science-and-technology-of-china,logo/55538407.png,151-200,China,cn,14-26,,0,0,29,9,50.6,20
University of Goettingen,university-of-goettingen,logo/f34acde58.png,151-200,Germany,de,6-9,,30.2,0,15.3,22.3,38.4,21.5
University of Leeds,university-of-leeds,logo/6dd8db10a.png,151-200,United Kingdom,gb,17-21,,16,0,19.3,19.5,49,22.6
University of Massachusetts Amherst,university-of-massachusetts-amherst,logo/cc867307c.png,151-200,United States,us,55-62,,13.1,0,20.5,18.3,37.9,23.2
University of Milan,university-of-milan,logo/22f0a5d5b.png,151-200,Italy,it,2-4,,16,0,13.7,12,53,24.3
University of Montpellier,university-of-montpellier,logo/494a1c1f0.png,151-200,France,fr,8,,9.2,0,13.7,20.6,49.4,24
University of Padua,university-of-padua,logo/290d176ce.png,151-200,Italy,it,2-4,,0,0,19.3,14.5,55.2,25.6
University of Pisa,university-of-pisa,logo/a979256d7.png,151-200,Italy,it,2-4,,20,21.5,9.7,6.5,41.9,25.4
University of Rochester,university-of-rochester,logo/9fac3887f.png,151-200,United States,us,55-62,,31.6,5.6,9.7,17.8,38.3,17.1
University of Southampton,university-of-southampton,logo/ed12f6724.png,151-200,United Kingdom,gb,17-21,,0,0,15.3,21.3,46.7,25.5
University of Sussex,university-of-sussex,logo-jpg/a488c8b5400.jpg,151-200,United Kingdom,gb,17-21,,0,21.2,19.3,11.6,30.7,25.5
University of Tuebingen,university-of-tuebingen,logo/ffb5a5c9e.png,151-200,Germany,de,6-9,,21.4,0,16.7,22.6,42.3,22.1
University of Vienna,university-of-vienna,logo/442aa1711.png,151-200,Austria,at,1,,10.7,0,21.6,20.9,40.9,28.2
University of Waterloo,university-of-waterloo,logo/afeac310e.png,151-200,Canada,ca,7-8,,0,14.5,20.5,9.6,45,22.6
Vrije Universiteit Amsterdam,vrije-universiteit-amsterdam,logo/9882fdffd.png,151-200,Netherlands,nl,7-9,,0,0,29.8,13.7,50.3,27.9
Wageningen University & Research,wageningen-university-research,logo/e48392d63.png,151-200,Netherlands,nl,7-9,,0,0,32.8,14.8,42.8,31.6
Xiamen University,xiamen-university,logo/14008229.png,151-200,China,cn,14-26,,0,0,20.5,14,52.5,18
Autonomous University of Barcelona,autonomous-university-of-barcelona,logo/ae2a39e54.png,201-300,Spain,es,2-5,,0,0,6.8,9.9,48.1,24.8
Beihang University,beihang-university,logo/22403670.png,201-300,China,cn,27-40,,0,0,16.7,12.6,51.2,17.2
Beijing Normal University,beijing-normal-university,logo/38816505.png,201-300,China,cn,27-40,,15.1,0,9.7,12.1,52.3,18.5
Catholic University of Louvain,catholic-university-of-louvain,logo/ad05feb78.png,201-300,Belgium,be,4-5,,9.2,12.4,19.3,11.3,32.3,27
China Agricultural University,china-agricultural-university,logo/48410070.png,201-300,China,cn,27-40,,0,0,22.7,8.8,43.3,18
