name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
University of Pennsylvania,university-of-pennsylvania,logo/9cdff1ab0.png,18,United States,us,15,44.5,31.6,33.8,42.3,39.4,67.7,37.8
Swiss Federal Institute of Technology Zurich,eth-zurich,logo/690aaf016.png,19,Switzerland,ch,1,43.8,29.5,35.5,35.5,50.2,55.6,46.1
The University of Tokyo,the-university-of-tokyo,logo/68d505f23.png,20,Japan,jp,1,42.2,36.3,25.3,30.8,47.5,70,29.7
University of California - San Francisco,university-of-california-san-francisco,logo/5d107d88e.png,21,United States,us,16,41.9,0,39.9,37,52.1,59.3,33.5
The Imperial College of Science - Technology and Medicine,imperial-college-london,logo/20b72ddaf.png,22,United Kingdom,gb,4,41.6,14.5,35.8,43.5,32.9,64,39.9
University of Michigan-Ann Arbor,university-of-michigan-ann-arbor,logo/5edf88399.png,23,United States,us,17-18,40.8,34.4,0,51.3,41.6,76.6,25.8
Washington University in St. Louis,washington-university-in-st-louis,logo/e4356564f.png,23,United States,us,17-18,40.8,22.9,24.9,51.3,42,51.7,37.2
Duke University,duke-university,logo/793d0ba4d.png,25,United States,us,19,40.4,15.4,19.2,57.1,38.9,62.1,25.9
Northwestern University,northwestern-university,logo/7e0da1019.png,26,United States,us,20,40,15.4,22.1,54.3,35.6,59.6,32.8
University of Toronto,university-of-toronto,logo/760dedb4f.png,27,Canada,ca,1,39.4,19.9,17.2,32.4,38.2,80.1,30.3
University of Wisconsin - Madison,university-of-wisconsin-madison,logo/da433331f.png,28,United States,us,21,39.2,32.8,34.8,30.8,35,62.7,24.3
New York University,new-york-university,logo/d254e1d21.png,29,United States,us,22,38,28.1,31.9,32.4,39.5,57.3,22
University of Copenhagen,university-of-copenhagen,logo/ba52788d7.png,30,Denmark,dk,1,37.7,21.8,18.8,32.4,36.2,65.2,41.9
University of Illinois at Urbana-Champaign,university-of-illinois-at-urbana-champaign,logo/49df86f43.png,30,United States,us,23,37.7,29.9,36.2,30.8,33.1,55.1,29.1
Kyoto University,kyoto-university,logo/ac21f9c26.png,32,Japan,jp,2,37.2,31.6,37.2,27.1,31.5,58.4,23.8
University of Minnesota - Twin Cities,university-of-minnesota-twin-cities,logo/7f9e67da9.png,33,United States,us,24,36.8,29.5,16.3,39.7,32.5,64.8,24.1
University of British Columbia,university-of-british-columbia,logo/38ff70adf.png,34,Canada,ca,2,36.7,15.4,18.8,42.3,32.7,64.5,27.2
The University of Manchester,the-university-of-manchester,logo/ef5cc8934.png,35,United Kingdom,gb,5,36.4,18.5,32.6,37,26.4,58.4,29
University of North Carolina at Chapel Hill,university-of-north-carolina-at-chapel-hill,logo/6f189065b.png,35,United States,us,25,36.4,8.9,23.7,39.7,32.6,60.8,33.8
Rockefeller University,rockefeller-university,logo/22e351bb0.png,37,United States,us,26,36.1,17,59.8,27.1,41.8,19.3,40
University of Colorado at Boulder,university-of-colorado-at-boulder,logo/41aff2fed.png,38,United States,us,27,35.1,12.6,34.1,30.8,36.8,46.2,35.1
Pierre and Marie  Curie University - Paris 6,sorbonne-university,logo/f900e4997.png,39,France,fr,1,34.5,33.6,27.4,20.5,29.7,61.9,25.3
The University of Melbourne,the-university-of-melbourne,logo/741caa454.png,40,Australia,au,1,33.9,17,13.3,35.5,24.8,67.9,32.2
The University of Edinburgh,the-university-of-edinburgh,logo/ce563e70b.png,41,United Kingdom,gb,6,33.6,20.5,24.9,32.4,31.3,52.1,26.8
University of California - Santa Barbara,university-of-california-santa-barbara,logo-jpg/63f81166100.jpg,42,United States,us,28,33.3,14.5,39.1,32.4,27.3,37.7,38.2
The University of Texas Southwestern Medical Center at Dallas,the-university-of-texas-southwestern-medical-center-at-dallas,logo/8ab040a7d.png,43,United States,us,29,32.9,18.5,34.5,30.8,37.6,34.9,27.7
Karolinska Institute,karolinska-institute,logo/826acd5a2.png,44,Sweden,se,1,32.7,25.6,26.6,22.9,25.1,52.6,40.2
The University of Texas at Austin,the-university-of-texas-at-austin,logo/203d8cd87.png,44,United States,us,30,32.7,16.2,16.3,29,37,56.3,26.6
University of Paris-Sud (Paris 11),university-of-paris-sud-paris-11,logo/250639a27.png,46,France,fr,2,32.5,30.3,54.3,10.3,17.6,47.9,27.7
Heidelberg University,heidelberg-university,logo/c1b74c074.png,47,Germany,de,1-2,32.3,19.9,25.3,22.9,30.6,51.8,34.9
Technical University Munich,technical-university-of-munich,logo/3d748c924.png,47,Germany,de,1-2,32.3,34.8,21.6,29,23.3,49.7,34.6
University of Southern California,university-of-southern-california,logo/f94b07167.png,49,United States,us,31,32.2,0,31.7,35.5,23.4,53.9,26.2
King's College London,kings-college-london,logo/7c3673100.png,50,United Kingdom,gb,7,31.6,21.2,21,34,19.6,55.3,27.9
University of Munich,university-of-munich,logo/6d76dd8bd.png,51,Germany,de,3,31.4,25.6,19.1,25.1,29.4,50.3,33.9
University of Maryland - College Park,university-of-maryland-college-park,logo/0eeb3a1e0.png,52,United States,us,32,31,19.2,20,22.9,32.8,52.7,27.6
University of Geneva,university-of-geneva,logo/7cd1dc0d1.png,53,Switzerland,ch,2,30.7,27.1,28.2,25.1,28.6,38.2,32.8
University of Zurich,university-of-zurich,logo/897c2afe4.png,54,Switzerland,ch,3,30.5,5.1,24,25.1,28.7,53.1,31.7
The University of Queensland,the-university-of-queensland,logo/9d6b97a7c.png,55,Australia,au,2,30.2,12.6,0,34,26,64.6,33.6
University of Helsinki,university-of-helsinki,logo/174aa57e2.png,56,Finland,fi,1,29.9,12.6,16.3,32.4,22.8,51.9,33.5
University of Bristol,university-of-bristol,logo/73d83b1e4.png,57,United Kingdom,gb,8,29.7,7.3,16.3,29,34.2,46.7,31.5
Tsinghua University,tsinghua-university,logo/27532357.png,58,China,cn,1,29.6,10.3,0,27.1,32.5,68.3,23.2
University of California - Irvine,university-of-california-irvine,logo/b1df85949.png,58,United States,us,33,29.6,0,29.3,29,28.1,45,26.8
Uppsala University,uppsala-university,logo/8e0a7d1d4.png,60,Sweden,se,2,29.3,17.8,27.4,17.8,24.8,50.2,28.5
Vanderbilt University,vanderbilt-university,logo/bb01ff238.png,60,United States,us,34,29.3,15.4,29,25.1,20.4,51,19.9
Ghent University,ghent-university,logo/a05682830.png,62,Belgium,be,1,29.1,5.1,13.3,32.4,18.6,57.9,35.7
McGill University,mcgill-university,logo/88d833c3e.png,63,Canada,ca,3,28.9,32.8,0,22.9,27.5,60.3,28.3
Purdue University - West Lafayette,purdue-university-west-lafayette,logo/2ef5fbfcc.png,63,United States,us,35,28.9,13.6,23.1,25.1,24.4,50.1,24.2
Aarhus University,aarhus-university,logo/0ec23abb4.png,65,Denmark,dk,2,28.7,11.5,22.1,17.8,25.6,52.9,32.5
Utrecht University,utrecht-university,logo/5063041ca.png,65,Netherlands,nl,1,28.7,22.9,20,22.9,25.9,46.3,27.6
University of Oslo,university-of-oslo,logo/2d1aa99b3.png,67,Norway,no,1,28.6,28.1,32.6,10.3,18.4,50.6,28.1
Carnegie Mellon University,carnegie-mellon-university,logo/e1f857b46.png,68,United States,us,36,28.1,31.6,31.6,25.1,13.7,33.9,34.7
Technion-Israel Institute of Technology,technion-israel-institute-of-technology,logo/547232002.png,69,Israel,il,1,28,23.5,37.6,17.8,20.2,34.9,29.8
University of Pittsburgh - Pittsburgh Campus,university-of-pittsburgh,logo/bfcc56ad8.png,70,United States,us,37,27.8,18.5,0,38.4,19.4,59.7,19
Peking University,peking-university,logo/86350223.png,71,China,cn,2,27.7,11.5,0,27.1,24.5,66.7,22.7
Nagoya University,nagoya-university,logo/958492796.png,72,Japan,jp,3,27.5,29,25.3,20.5,17.9,44.2,24.8
Rice University,rice-university,logo/3bd736da6.png,72,United States,us,38,27.5,16.2,21.7,35.5,20.8,29.4,37.8
University of Groningen,university-of-groningen,logo/cb5787d1f.png,72,Netherlands,nl,2,27.5,0,18.8,25.1,20.6,53.2,33.7
Boston University,boston-university,logo/cbbf3b6e2.png,75,United States,us,39-40,27.2,11.5,11.5,27.1,26.9,50.1,23.2
University of California - Davis,university-of-california-davis,logo/59eef6399.png,75,United States,us,39-40,27.2,0,0,30.8,32,58.1,24.9
Pennsylvania State University - University Park,pennsylvania-state-university-university-park,logo/1069b7da2.png,77,United States,us,41,26.9,10.3,0,30.8,30.5,53.4,24
The Australian National University,the-australian-national-university,logo/e6233a5b3.png,77,Australia,au,3,26.9,13.6,19.2,20.5,23,46.4,30.9
Monash University,monash-university,logo/6d8339a6f.png,79,Australia,au,4,26.8,0,0,34,22.3,59.7,30.5
The Ohio State University - Columbus,the-ohio-state-university-columbus,logo/1ccdfc090.png,79,United States,us,42,26.8,12.6,0,32.4,20.8,62.3,18.8
Stockholm University,stockholm-university,logo/bd0e71ccb.png,81,Sweden,se,3,26.7,24.1,27.4,14.5,21.2,41.9,27.3
University of Sydney,university-of-sydney,logo/6f7db18c8.png,82,Australia,au,5,26.6,14.5,0,25.1,17.8,65.7,28.6
McMaster University,mcmaster-university,logo/0f693978a.png,83,Canada,ca,4,26.5,12.6,18.8,32.4,13.6,45.5,25.7
National University of Singapore,national-university-of-singapore,logo/31943e0cb.png,83,Singapore,sg,1,26.5,0,0,32.4,19.4,60.4,35.2
University of California - Santa Cruz,university-of-california-santa-cruz,logo/9ca868f71.png,83,United States,us,43,26.5,0,0,47,32.4,28.8,42.9
Mayo Medical School,mayo-clinic-alix-school-of-medicine,logo-jpg/d60a8d8e800.jpg,86,United States,us,44,26.3,0,0,48.1,14.7,48.7,34.6
Ecole Normale Superieure - Paris,ecole-normale-superieure-paris,logo/8c5918f6b.png,87,France,fr,3,26.2,48.9,28,0,18.3,26.2,62.4
Moscow State University,moscow-state-university,logo/98123a275.png,87,Russia,ru,1,26.2,41.4,33,0,8.3,49.7,33.1
The Hebrew University of Jerusalem,the-hebrew-university-of-jerusalem,logo/ee11c32f8.png,87,Israel,il,2,26.2,32,28.2,10.3,21,38.3,28.5
Brown University,brown-university,logo/3d8b527ff.png,90,United States,us,45-46,26,14.5,13.3,22.9,22.6,43.9,34.1
University of Florida,university-of-florida,logo/a1fc569d1.png,90,United States,us,45-46,26,17,0,27.1,20.2,59.6,23.4
Swiss Federal Institute of Technology Lausanne,swiss-federal-institute-of-technology-lausanne,logo/1946ead7f.png,92,Switzerland,ch,4,25.7,0,0,32.4,30.3,42.3,42
Georgia Institute of Technology,georgia-institute-of-technology,logo/ce6aa6357.png,93,United States,us,47,25.6,12.6,0,37,22.1,44.1,31.3
KU Leuven,ku-leuven,logo/666263d88.png,93,Belgium,be,2,25.6,0,0,29,21.2,59.2,31.7
Leiden University,leiden-university,logo/970699879.png,93,Netherlands,nl,3,25.6,17.8,9.4,20.5,21,49.3,32.2
Osaka University,osaka-university,logo/433a187e9.png,96,Japan,jp,4,25.5,8.9,0,30.8,26,52.2,22.7
Rutgers - The State University of New Jersey - New Brunswick,rutgers-the-state-university-of-new-jersey-new-brunswick,logo/c01c983b9.png,96,United States,us,48-49,25.5,10.3,18.8,22.9,25.4,43.9,17.3
The University of Texas M. D. Anderson Cancer Center,the-university-of-texas-m-d-anderson-cancer-center,logo/1100fcdc8.png,96,United States,us,48-49,25.5,0,0,35.5,22.3,41.8,50.4
The University of Western Australia,the-university-of-western-australia,logo/535124d88.png,96,Australia,au,6,25.5,13.6,14.1,25.1,14.6,48.8,31.1
University of Utah,university-of-utah,logo/755c0861c.png,100,United States,us,50,25.4,0,11.5,25.1,26.6,48.3,26
Aix Marseille University,aix-marseille-university,logo/db573f4a7.png,101-150,France,fr,4-6,,13.6,0,20.5,24,51.2,30.1
Arizona State University,arizona-state-university,logo/4b703d82d.png,101-150,United States,us,51-61,,0,20,14.5,22.8,44.6,22.4
Baylor College of Medicine,baylor-college-of-medicine,logo/413ba3e0b.png,101-150,United States,us,51-61,,0,0,27.1,31.3,41.6,20.4
Cardiff University,cardiff-university,logo/0d9ee072c.png,101-150,United Kingdom,gb,9-15,,0,16.3,30.8,18,39.4,26.1
Case Western Reserve University,case-western-reserve-university,logo/885955e6b.png,101-150,United States,us,51-61,,30.3,10.9,20.5,19.6,39.6,24.8
Emory University,emory-university,logo/7489183e0.png,101-150,United States,us,51-61,,0,0,25.1,21.8,51,22.1
Erasmus University Rotterdam,erasmus-university-rotterdam,logo/7dc2ef049.png,101-150,Netherlands,nl,4-8,,0,14.9,27.1,10.1,35.1,30.2
Fudan University,fudan-university,logo/28312850.png,101-150,China,cn,3-6,,0,0,22.9,13.8,59.7,23
Icahn School of Medicine at Mount Sinai,icahn-school-of-medicine-at-mount-sinai,logo-jpg/a23fc3bb300.jpg,101-150,United States,us,51-61,,0,0,38.4,22.9,37.2,20.7
Indiana University Bloomington,indiana-university-bloomington,logo/7a6b45fcc.png,101-150,United States,us,51-61,,10.3,21.6,22.9,20.1,40.1,21.1
King Abdulaziz University,king-abdulaziz-university,logo-jpg/ca4482ae600.jpg,101-150,Saudi Arabia,sa,1-2,,0,0,52.3,9.1,47.8,18.1
King Saud University,king-saud-university,logo/a8ed57dd5.png,101-150,Saudi Arabia,sa,1-2,,0,0,42.3,6.2,46.1,17.4
Lund University,lund-university,logo/165fbbe8f.png,101-150,Sweden,se,4,,21.2,0,17.8,17.4,50.7,22.1
Michigan State University,michigan-state-university,logo/3be5907be.png,101-150,United States,us,51-61,,8.9,0,22.9,24.2,51.1,18.9
Nanyang Technological University,nanyang-technological-university,logo/f3d48b4a3.png,101-150,Singapore,sg,2,,0,0,34,11.4,52.3,31.3
Norwegian University of Science and Technology - NTNU,norwegian-university-of-science-and-technology-ntnu,logo/5cbe779ad.png,101-150,Norway,no,2,,13.6,21,14.5,14.7,37.7,22
Radboud University Nijmegen,radboud-university-nijmegen,logo/6759d15cf.png,101-150,Netherlands,nl,4-8,,16.2,0,17.8,21,50.8,35.1
Seoul National University,seoul-national-university,logo/4d302fc4e.png,101-150,South Korea,kr,1,,0,0,17.8,16.9,68.1,25.3
Shanghai Jiao Tong University,shanghai-jiao-tong-university,logo/27403919.png,101-150,China,cn,3-6,,0,0,14.5,10.9,72.3,25.5
Texas A&M University,texas-a-m-university,logo/df03442c2.png,101-150,United States,us,51-61,,0,0,22.9,21.9,50.1,18.4
The University of Adelaide,the-university-of-adelaide,logo/13e383993.png,101-150,Australia,au,7-8,,14.5,0,25.1,14.2,44.6,29.9
The University of Hong Kong,the-university-of-hong-kong,logo/cbf530ad3.png,101-150,China-Hong Kong,hk,1,,0,0,32.4,15.1,44.8,27.2
The University of New South Wales,the-university-of-new-south-wales,logo/269ebda14.png,101-150,Australia,au,7-8,,0,0,17.8,17.4,60.5,25
The University of Sheffield,the-university-of-sheffield,logo/08629522c.png,101-150,United Kingdom,gb,9-15,,17.8,13.3,17.8,17.3,44.3,23
Tohoku University,tohoku-university,logo/cd197349d.png,101-150,Japan,jp,5,,14.5,0,14.5,20.6,50.2,21
Tufts University,tufts-university,logo/a74ac6721.png,101-150,United States,us,51-61,,18.5,16.3,20.5,13.7,34.8,26.8
University of Alberta,university-of-alberta,logo/f1242c7ae.png,101-150,Canada,ca,5,,11.5,0,25.1,20.4,55.4,24.4
University of Amsterdam,university-of-amsterdam,logo/054e1350c.png,101-150,Netherlands,nl,4-8,,5.1,0,22.9,18.5,55.1,29.7
University of Arizona,university-of-arizona,logo/b51ca4f00.png,101-150,United States,us,51-61,,14.5,0,27.1,27.3,49.1,23.9
University of Basel,university-of-basel,logo/4b95c2a51.png,101-150,Switzerland,ch,5-6,,19.2,16.3,14.5,23.7,39.5,36
University of Bern,university-of-bern,logo/0881a5f78.png,101-150,Switzerland,ch,5-6,,12.6,0,30.8,23,42.1,33.4
University of Birmingham,university-of-birmingham,logo/aac49270e.png,101-150,United Kingdom,gb,9-15,,18.5,9.4,22.9,12.4,45.4,23.7
University of Bonn,university-of-bonn,logo/68c81f6c8.png,101-150,Germany,de,4-8,,15.4,19.8,20.5,21.5,40.3,27.1
University of Frankfurt,goethe-university-frankfurt,logo/4c5e6a039.png,101-150,Germany,de,4-8,,30.3,0,14.5,21.9,36.9,24.8
University of Freiburg,university-of-freiburg,logo/023a63f53.png,101-150,Germany,de,4-8,,18.5,18.8,10.3,21.6,37.1,24.6
University of Goettingen,university-of-goettingen,logo/f34acde58.png,101-150,Germany,de,4-8,,30.8,14.9,20.5,20.6,38.4,27.1
University of Leeds,university-of-leeds,logo/6dd8db10a.png,101-150,United Kingdom,gb,9-15,,17,0,29,21,43.7,23.3
University of Liverpool,university-of-liverpool,logo/d951c4194.png,101-150,United Kingdom,gb,9-15,,17,13.3,17.8,19.2,43,24.9
University of Muenster,university-of-muenster,logo-jpg/99b87390900.jpg,101-150,Germany,de,4-8,,19.2,13.3,17.8,16.5,35.7,23.3
University of Nottingham,university-of-nottingham,logo/0bf332f99.png,101-150,United Kingdom,gb,9-15,,11.5,20,20.5,15.3,44.9,20.9
University of Rochester,university-of-rochester,logo/9fac3887f.png,101-150,United States,us,51-61,,24.6,7.7,17.8,20.7,38.9,20.3
University of Sao Paulo,university-of-sao-paulo,logo/439ebbf7b.png,101-150,Brazil,br,1,,0,0,10.3,12.6,73.3,16.5
University of Science and Technology of China,university-of-science-and-technology-of-china,logo/50132214.png,101-150,China,cn,3-6,,0,0,20.5,15.4,52.6,26.2
University of Southampton,university-of-southampton,logo/ed12f6724.png,101-150,United Kingdom,gb,9-15,,0,0,29,20.6,47.8,26.2
University of Strasbourg,university-of-strasbourg,logo/cffce1361.png,101-150,France,fr,4-6,,25.1,28.8,10.3,17.6,35.2,22.2
University of Wageningen,wageningen-university-research,logo/e48392d63.png,101-150,Netherlands,nl,4-8,,0,0,25.1,19.2,41.9,34.5
University Paris Diderot - Paris 7,university-paris-diderot-paris-7,logo/e2dbeabe6.png,101-150,France,fr,4-6,,11.5,9.4,17.8,31.7,46.3,21.4
VU University Amsterdam,vrije-universiteit-amsterdam,logo/9882fdffd.png,101-150,Netherlands,nl,4-8,,0,0,32.4,16.8,54.9,35
Weizmann Institute of Science,weizmann-institute-of-science,logo/f5dfa93ce.png,101-150,Israel,il,3,,17.8,16.3,14.5,35.5,27.5,25.4
Zhejiang University,zhejiang-university,logo/88311656.png,101-150,China,cn,3-6,,0,0,20.5,15,69.1,21.2
Catholic University of Louvain,catholic-university-of-louvain,logo/ad05feb78.png,151-200,Belgium,be,3-4,,10.3,13.3,14.5,10.1,35,25.6
China Medical University,china-medical-university-taichung,logo/e4e511a59.png,151-200,China-Taiwan,tw,1-2,,0,0,35.5,2.1,31.6,33.4
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,151-200,Netherlands,nl,9,,11.5,0,14.5,18.3,40,23.9
Harbin Institute of Technology,harbin-institute-of-technology,logo/88331082.png,151-200,China,cn,7-9,,0,0,20.5,6,52.2,17
Hokkaido University,hokkaido-university,logo/0ed9be4d1.png,151-200,Japan,jp,6,,11.5,16.3,0,14.1,42.5,19.1
Joseph Fourier University (Grenoble 1),joseph-fourier-university-grenoble-1,logo/3fda45955.png,151-200,France,fr,7-9,,0,14.9,20.5,19.5,23.7,16.7
Korea University,korea-university,logo/8310aa48b.png,151-200,South Korea,kr,2-3,,0,0,14.5,8.8,52.2,24.1
London School of Economics and Political Science,london-school-of-economics-and-political-science,logo/21a6b0778.png,151-200,United Kingdom,gb,16-21,,19.9,16.3,10.3,,29.9,27.2
London School of Hygiene & Tropical Medicine,london-school-of-hygiene-tropical-medicine,logo/44c92e762.png,151-200,United Kingdom,gb,16-21,,7.3,0,22.9,10.2,34,33.4
National Autonomous University of Mexico,national-autonomous-university-of-mexico,logo/22d59f1cc.png,151-200,Mexico,mx,1,,12.6,0,14.5,9.7,48.2,25.7
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,151-200,China-Taiwan,tw,1-2,,11.5,0,10.3,13.4,54.7,19.8
Oregon Health and Science University,oregon-health-and-science-university,logo/e0d414de9.png,151-200,United States,us,62-71,,0,0,25.1,22.8,34.2,23.8
Oregon State University,oregon-state-university,logo/5f1862f7c.png,151-200,United States,us,62-71,,10.3,0,17.8,23.5,35.8,23.5
Queen Mary University of London,queen-mary-university-of-london,logo/7aaa63173.png,151-200,United Kingdom,gb,16-21,,17.8,0,20.5,13,34.8,22.5
Sapienza University of Rome,sapienza-university-of-rome,logo/7ecaa1198.png,151-200,Italy,it,1-2,,11.5,13.3,0,10.5,54.5,20.2
Sun Yat-sen University,sun-yat-sen-university,logo/46293852.png,151-200,China,cn,7-9,,0,0,14.5,10.3,58,19.1
Sungkyunkwan University,sungkyunkwan-university,logo/13a2c1830.png,151-200,South Korea,kr,2-3,,0,0,10.3,13.1,50.3,24.8
Technical University of Denmark,technical-university-of-denmark,logo/2a23ba513.png,151-200,Denmark,dk,3,,5.1,11.5,14.5,14.3,40.7,23.2
Tel Aviv University,tel-aviv-university,logo/3384913de.png,151-200,Israel,il,4,,0,0,10.3,18.8,49,26.4
The University of Auckland,the-university-of-auckland,logo/05b4edbf7.png,151-200,New Zealand,nz,1,,13.6,0,14.5,12.5,42.2,23.6
The University of Glasgow,the-university-of-glasgow,logo-jpg/f072bed2b00.jpg,151-200,United Kingdom,gb,16-21,,7.3,0,22.9,17.9,42.3,23.1
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,151-200,Ireland,ie,1,,15.4,13.3,17.8,14,31.1,20.8
TU Dresden,tu-dresden,logo-jpg/fce781c0600.jpg,151-200,Germany,de,9-14,,0,0,20.5,15.3,41.3,24
Université libre de Bruxelles (ULB),universit-libre-de-bruxelles-ulb,logo/64cca2113.png,151-200,Belgium,be,3-4,,19.9,26.6,0,13.6,32.9,31
University of Barcelona,university-of-barcelona,logo/bb05b95cc.png,151-200,Spain,es,1,,0,0,17.8,12,50.6,19.9
University of Bordeaux,university-of-bordeaux,logo/31283162c.png,151-200,France,fr,7-9,,0,0,20.5,17.9,39.2,17.3
University of Buenos Aires,university-of-buenos-aires,logo/3ec293867.png,151-200,Argentina,ar,1,,14.5,24,0,8.6,35.2,22.1
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,151-200,United States,us,62-71,,12.6,0,22.9,22.1,32.3,26.5
University of Delaware,university-of-delaware,logo/0837d432d.png,151-200,United States,us,62-71,,10.3,16.3,14.5,10.3,31.8,19.3
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,151-200,Germany,de,9-14,,0,0,22.9,15.9,40.5,24.3
University of Exeter,university-of-exeter,logo/e757ee576.png,151-200,United Kingdom,gb,16-21,,0,0,25.1,17.1,35.8,24.7
University of Gothenburg,university-of-gothenburg,logo/2419f8b06.png,151-200,Sweden,se,5,,0,15.4,14.5,14.1,42.6,21.2
University of Hawaii at Manoa,university-of-hawaii-at-manoa,logo/71999f015.png,151-200,United States,us,62-71,,0,0,17.8,21.5,36.5,20.9
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,151-200,Austria,at,1-2,,0,9.4,20.5,17.9,25.6,27.3
University of Iowa,university-of-iowa,logo/64ddaf953.png,151-200,United States,us,62-71,,0,0,20.5,16.1,44.2,17.5
Kiel University,university-of-kiel,logo/0247385d2.png,151-200,Germany,de,9-14,,10.3,13.3,20.5,13.4,29.4,20.3
University of Leipzig,university-of-leipzig,logo/95371c744.png,151-200,Germany,de,9-14,,11.5,13.3,17.8,9.5,34,21
University of Lisbon,university-of-lisbon,logo/5be973b27.png,151-200,Portugal,pt,1,,0,8.1,14.5,11.9,47.2,25.4
University of Massachusetts Amherst,university-of-massachusetts-amherst,logo/cc867307c.png,151-200,United States,us,62-71,,13.6,0,27.1,16.4,36.2,22.9
University of Massachusetts Chan Medical School,university-of-massachusetts-medical-school-worcester,logo/c2a3365ca.png,151-200,United States,us,62-71,,0,20,10.3,23.9,26.7,20.9
University of Miami,university-of-miami,logo/bbb3b957a.png,151-200,United States,us,62-71,,0,0,22.9,15.5,39.4,21.1
University of Montreal,university-of-montreal,logo/b0c53560f.png,151-200,Canada,ca,6,,11.5,0,14.5,16.6,49.8,22.1
University of Padua,university-of-padua,logo/290d176ce.png,151-200,Italy,it,1-2,,0,0,10.3,17.4,49.6,23.5
University of Paris Descartes (Paris 5),university-of-paris-descartes-paris-5,logo/235b7fe5f.png,151-200,France,fr,7-9,,11.5,9.4,14.5,14.1,41,17.1
University of Tuebingen,university-of-tuebingen,logo/ffb5a5c9e.png,151-200,Germany,de,9-14,,22.4,0,10.3,17.3,41.2,24
University of Vienna,university-of-vienna,logo/442aa1711.png,151-200,Austria,at,1-2,,13.6,0,17.8,22.6,36.5,26.1
University of Virginia,university-of-virginia,logo/3d702cdba.png,151-200,United States,us,62-71,,0,0,10.3,27.3,43.5,18.5
University of Warwick,university-of-warwick,logo/90bb99399.png,151-200,United Kingdom,gb,16-21,,0,29.8,0,16.7,41.5,25.2
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,151-200,Germany,de,9-14,,19.2,0,17.8,13.9,34.1,21.2
Xian Jiao Tong University,xian-jiaotong-university,logo/77584005.png,151-200,China,cn,7-9,,0,0,17.8,6.6,52.8,20.2
Aalborg University,aalborg-university,logo/9da905b7f.png,201-300,Denmark,dk,4,,0,0,25.1,6.4,32.7,20.6
Autonomous University of Madrid,autonomous-university-of-madrid,logo/1ae8d6f97.png,201-300,Spain,es,2-3,,0,0,14.5,10.9,38.4,18.4
Beijing Normal University,beijing-normal-university,logo/38816505.png,201-300,China,cn,10-18,,15.4,0,10.3,5.4,40.1,17.4
