name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
University of California - San Francisco,university-of-california-san-francisco,logo/5d107d88e.png,18,United States,us,16,46.6,0,36.8,54.1,51.5,60.8,47.5
The University of Tokyo,the-university-of-tokyo,logo/68d505f23.png,19,Japan,jp,1,46.4,32.2,14.1,43.1,51.9,83.3,35
The Johns Hopkins University,johns-hopkins-university,logo/6a65dac86.png,20,United States,us,17,45.5,45.8,27.8,43.1,48.7,68.5,24.8
University of Michigan - Ann Arbor,university-of-michigan-ann-arbor,logo/5edf88399.png,21,United States,us,18,44.2,38.4,0,60.6,41.7,78.1,31.4
University College London,university-college-london,logo/9f3188b58.png,22,United Kingdom,gb,3,44,31.2,32.2,38.6,44.3,65.8,35.4
Kyoto University,kyoto-university,logo/ac21f9c26.png,23,Japan,jp,2,43.5,35.4,33.4,38.6,35.8,70.6,31.5
Swiss Federal Institute of Technology Zurich,eth-zurich,logo/690aaf016.png,24,Switzerland,ch,1,43.1,35.9,36.3,36.1,38.1,53.6,56
University of Toronto,university-of-toronto,logo/760dedb4f.png,24,Canada,ca,1,43.1,25,19.3,38.6,37,79.8,45.8
University of Illinois at Urbana-Champaign,university-of-illinois-at-urbana-champaign,logo/49df86f43.png,26,United States,us,19,42.9,37.1,36.6,43.8,36.1,60.3,26.9
The Imperial College of Science - Technology and Medicine,imperial-college-london,logo/20b72ddaf.png,27,United Kingdom,gb,4,42.4,18.6,37.4,39.9,38.2,61.8,39.4
University of Minnesota - Twin Cities,university-of-minnesota-twin-cities,logo/7f9e67da9.png,28,United States,us,20,40.4,32.2,16.3,50,34.8,67.5,24.4
Washington University in St. Louis,washington-university-in-st-louis,logo/e4356564f.png,29,United States,us,21,40.1,22.4,26,38.6,43.2,56,40.5
Northwestern University,northwestern-university,logo/7e0da1019.png,30,United States,us,22,38.1,19.4,18.9,46.7,32.8,58.7,37.7
New York University,new-york-university,logo/d254e1d21.png,31,United States,us,23,37.4,34.1,24.5,39.9,34.4,53.4,25.9
Duke University,duke-university,logo/793d0ba4d.png,32,United States,us,24-25,37.2,18.6,0,46.1,42.6,63.4,39.8
Rockefeller University,rockefeller-university,logo/22e351bb0.png,32,United States,us,24-25,37.2,20.2,58.6,29.2,42.2,22.3,37.9
University of Colorado at Boulder,university-of-colorado-at-boulder,logo/41aff2fed.png,34,United States,us,26,36.4,14.8,30.8,39.3,39.4,45.5,30.4
University of British Columbia,university-of-british-columbia,logo/38ff70adf.png,35,Canada,ca,2,36.3,18.6,18.9,31.8,31.9,65.8,38.2
University of California - Santa Barbara,university-of-california-santa-barbara,logo-jpg/63f81166100.jpg,36,United States,us,27,35.5,0,35.3,41.9,34.9,43.2,35.4
University of Maryland - College Park,university-of-maryland-college-park,logo/0eeb3a1e0.png,37,United States,us,28,34.6,23.1,20,40.6,30.4,53.1,26.1
University of North Carolina at Chapel Hill,university-of-north-carolina-at-chapel-hill,logo/6f189065b.png,38,United States,us,29,33.9,11.2,16.3,37.9,28.8,62,29.1
The University of Texas at Austin,the-university-of-texas-at-austin,logo/203d8cd87.png,39,United States,us,30,33.7,19.4,16.7,46.1,26.7,54.2,21.3
The University of Manchester,the-university-of-manchester,logo/ef5cc8934.png,40,United Kingdom,gb,5,33.6,24.4,18.9,28.2,28.3,60.5,30.4
The University of Texas Southwestern Medical Center at Dallas,the-university-of-texas-southwestern-medical-center-at-dallas,logo/8ab040a7d.png,41,United States,us,31,33.3,21.7,33.2,30.9,31.7,39.3,32.1
Pennsylvania State University - University Park,pennsylvania-state-university-university-park,logo/1069b7da2.png,42,United States,us,32-33,33.1,12.5,0,45.5,38.5,58.9,24.4
Pierre and Marie Curie University - Paris 6,pierre-and-marie-curie-university-paris-6,logo/438b4206b.png,42,France,fr,1,33.1,36.6,23.6,23.1,27.3,58.2,21.3
Vanderbilt University,vanderbilt-university,logo/bb01ff238.png,42,United States,us,32-33,33.1,18.6,29.6,30.9,23.1,50.3,36
University of Copenhagen,university-of-copenhagen,logo/ba52788d7.png,45,Denmark,dk,1,33,27.4,24.2,26.3,25.4,54.5,33.4
University of California - Irvine,university-of-california-irvine,logo/b1df85949.png,46,United States,us,34,32.8,0,29.4,37.2,27.5,49.3,32.9
Utrecht University,utrecht-university,logo/5063041ca.png,47,Netherlands,nl,1,32.4,27.4,20.9,28.2,28.8,53.3,26
University of California - Davis,university-of-california-davis,logo/59eef6399.png,48,United States,us,35,32.2,0,0,46.7,31.7,63.2,30
University of Paris Sud (Paris 11),university-of-paris-sud-paris-11,logo/250639a27.png,49,France,fr,2,32.1,33.3,46.2,14.6,20.4,47,23.1
University of Southern California,university-of-southern-california,logo/f94b07167.png,50,United States,us,36,32,0,26.8,38.6,24.7,52.6,26.7
Karolinska Institute,karolinska-institute,logo/826acd5a2.png,51,Sweden,se,1,31.6,27.4,27.3,31.8,18.3,50.1,25.7
University of Pittsburgh,university-of-pittsburgh,logo/bfcc56ad8.png,52,United States,us,37,31.3,22.4,0,40.6,23.2,63.1,28.3
University of Zurich,university-of-zurich,logo/897c2afe4.png,53,Switzerland,ch,2,31,11.2,26.8,24.7,27.5,50.2,32.4
Rutgers - The State University of New Jersey,rutgers-the-state-university-of-new-jersey-new-brunswick,logo/c01c983b9.png,54,United States,us,38,30.9,13.7,20,39.9,27.9,44,23.8
The University of Edinburgh,the-university-of-edinburgh,logo/ce563e70b.png,55,United Kingdom,gb,6,30.8,20.2,16.7,26.3,32.3,49.7,30
University of Munich,university-of-munich,logo/6d76dd8bd.png,55,Germany,de,1,30.8,33.1,22.9,16.3,25.6,52.7,31.8
Technical University Munich,technical-university-of-munich,logo/3d748c924.png,57,Germany,de,2,30.5,41.1,23.6,25.3,18.9,44.8,30.6
University of Florida,university-of-florida,logo/a1fc569d1.png,58,United States,us,39,30.4,20.2,0,37.2,22.7,64.9,26.6
The Australian National University,the-australian-national-university,logo/e6233a5b3.png,59,Australia,au,1,30,15.8,12.6,35.7,30.5,43.4,32.2
McGill University,mcgill-university,logo/88d833c3e.png,60,Canada,ca,3,29.9,25.7,0,32.6,22.8,60.3,34.3
University of Bristol,university-of-bristol,logo/73d83b1e4.png,61,United Kingdom,gb,7,29.5,9.7,17.9,28.2,28.1,47.8,33.5
Carnegie Mellon University,carnegie-mellon-university,logo/e1f857b46.png,62,United States,us,40-41,29.3,31.2,32.8,31.8,11.3,35.7,30.9
The Ohio State University - Columbus,the-ohio-state-university-columbus,logo/1ccdfc090.png,62,United States,us,40-41,29.3,15.8,0,41.9,19.8,63,20.3
University of Oslo,university-of-oslo,logo/2d1aa99b3.png,64,Norway,no,1,29,23.1,33.4,17.9,17,46.7,29.8
Purdue University - West Lafayette,purdue-university-west-lafayette,logo/2ef5fbfcc.png,65,United States,us,42,28.8,16.8,16.7,30.1,22,52.8,21
The Hebrew University of Jerusalem,the-hebrew-university-of-jerusalem,logo/ee11c32f8.png,65,Israel,il,1,28.8,29.6,20,24.2,22.9,44.1,28.7
University of Heidelberg,heidelberg-university,logo/c1b74c074.png,67,Germany,de,3,28.4,17.7,27.2,17.9,20.4,49.2,29.3
Osaka University,osaka-university,logo/433a187e9.png,68,Japan,jp,3,28.3,11.2,0,26.3,28.2,63.6,28.7
University of Helsinki,university-of-helsinki,logo/174aa57e2.png,68,Finland,fi,1,28.3,16.8,17.9,21.9,20.8,53.8,30.1
Moscow State University,moscow-state-university,logo/98123a275.png,70,Russia,ru,1,28.1,49.1,34.2,0,8.3,53.2,33.4
Brown University,brown-university,logo/3d8b527ff.png,71,United States,us,43,27.9,16.8,13.6,31.8,26.6,40.4,29.9
Uppsala University,uppsala-university,logo/8e0a7d1d4.png,71,Sweden,se,2,27.9,23.1,32.2,12.6,19.3,49.5,21
Ecole Normale Superieure - Paris,ecole-normale-superieure-paris,logo/8c5918f6b.png,73,France,fr,3,27.7,53.4,24.5,12.6,17.2,25.9,56.2
University of Melbourne,the-university-of-melbourne,logo/741caa454.png,73,Australia,au,2,27.7,13.7,14.1,23.1,19.6,58.1,26.7
University of Rochester,university-of-rochester,logo/9fac3887f.png,73,United States,us,44,27.7,29.6,8.9,27.3,21.6,44.1,36.1
Leiden University,leiden-university,logo/970699879.png,76,Netherlands,nl,2,27.6,22.4,15.5,28.2,17.7,47.6,28.8
The University of Sheffield,the-university-of-sheffield,logo/08629522c.png,77,United Kingdom,gb,8,27.5,20.9,14.1,21.9,25.5,47,29.7
University of Arizona,university-of-arizona,logo/b51ca4f00.png,77,United States,us,45,27.5,0,0,30.1,36.5,54.2,25.9
Tohoku University,tohoku-university,logo/cd197349d.png,79,Japan,jp,4,27.1,16.8,0,21.9,23.2,63.9,28.9
University of Utah,university-of-utah,logo/755c0861c.png,79,United States,us,46,27.1,0,11.5,30.1,29.2,48,26.1
King's College London,kings-college-london,logo/7c3673100.png,81,United Kingdom,gb,9,26.8,14.8,23.1,21.9,15.3,48.7,28.6
University of Nottingham,university-of-nottingham,logo/0bf332f99.png,82,United Kingdom,gb,10,26.5,13.7,20,24.2,16,47.9,28.7
Boston University,boston-university,logo/cbbf3b6e2.png,83,United States,us,47-49,25.6,13.7,0,30.1,27.5,51.5,17.8
Case Western Reserve University,case-western-reserve-university,logo/885955e6b.png,83,United States,us,47-49,25.6,36.3,11.5,21.9,15.2,42.1,31.5
Michigan State University,michigan-state-university,logo/3be5907be.png,83,United States,us,47-49,25.6,11.2,0,35.7,22.4,51.6,18.5
Stockholm University,stockholm-university,logo/bd0e71ccb.png,86,Sweden,se,3,25.5,26.3,29.6,16.3,19.2,36.2,19.7
University of Basel,university-of-basel,logo/4b95c2a51.png,87,Switzerland,ch,3,25.4,23.1,17.1,20.6,21.1,35.7,34.9
Texas A&M University - College Station,texas-a-m-university,logo/df03442c2.png,88,United States,us,50,25.2,0,0,32.6,24.5,55,20.9
McMaster University,mcmaster-university,logo/0f693978a.png,89,Canada,ca,4,25.1,14.8,18.9,21.9,14.7,46.1,26.4
University of Goettingen,university-of-goettingen,logo/f34acde58.png,90,Germany,de,4,24.9,34.5,20,14.6,16.5,40.3,25.6
University of Birmingham,university-of-birmingham,logo/aac49270e.png,91,United Kingdom,gb,11,24.8,22.4,10.9,21.9,15.6,47.3,28
Indiana University Bloomington,indiana-university-bloomington,logo/7a6b45fcc.png,92,United States,us,51,24.6,12.5,17.9,26.3,21.2,39.3,18.1
Aarhus University,aarhus-university,logo/0ec23abb4.png,93,Denmark,dk,2,24.5,13.7,18.9,7.3,24.5,48.2,27
Arizona State University - Tempe,arizona-state-university,logo/4b703d82d.png,93,United States,us,52,24.5,0,14.1,24.2,28.2,43.1,18.9
University of Virginia,university-of-virginia,logo/3d702cdba.png,95,United States,us,53,24.4,0,0,32.6,26.3,47.2,25.5
University of Freiburg,university-of-freiburg,logo/023a63f53.png,96,Germany,de,5,24.2,22.4,20.9,16.3,19.2,38,24.2
Lund University,lund-university,logo/165fbbe8f.png,97,Sweden,se,4,24.1,26.3,0,25.3,18,51.7,18.6
Rice University,rice-university,logo/3bd736da6.png,97,United States,us,54,24.1,19.4,21.9,21.9,19.7,29.5,29.3
University of Bonn,university-of-bonn,logo/68c81f6c8.png,97,Germany,de,6,24.1,17.7,20,14.6,20.2,41.3,24.7
University of Sydney,university-of-sydney,logo/6f7db18c8.png,97,Australia,au,3,24.1,17.7,0,20.6,16.4,58,26.8
Baylor College of Medicine,baylor-college-of-medicine,logo/413ba3e0b.png,101-151,United States,us,55-70,,0,0,19.3,30.9,43.4,26.1
Cardiff University,cardiff-university,logo/0d9ee072c.png,101-151,United Kingdom,gb,12-16,,0,16.3,7.3,18.9,43.8,24.8
Catholic University of Leuven,ku-leuven,logo/666263d88.png,101-151,Belgium,be,1-4,,0,0,21.9,15.6,50.8,24.8
Catholic University of Louvain,catholic-university-of-louvain,logo/ad05feb78.png,101-151,Belgium,be,1-4,,12.5,13.6,17.9,12.4,42.8,27.7
Dartmouth College,dartmouth-college,logo/cd738deeb.png,101-151,United States,us,55-70,,21.7,0,21.9,20.6,31.4,28.7
Emory University,emory-university,logo/7489183e0.png,101-151,United States,us,55-70,,0,0,30.9,21.3,50.5,23.5
Georgia Institute of Technology,georgia-institute-of-technology,logo/ce6aa6357.png,101-151,United States,us,55-70,,14.8,0,25.3,23.6,45.6,28.2
Ghent University,ghent-university,logo/a05682830.png,101-151,Belgium,be,1-4,,7.9,15.5,16.3,7.7,52.7,29.5
Kyushu University,kyushu-university,logo/d57292828.png,101-151,Japan,jp,5-7,,0,0,14.6,17.7,52.3,21.5
Mayo Medical School,mayo-clinic-alix-school-of-medicine,logo-jpg/d60a8d8e800.jpg,101-151,United States,us,55-70,,0,0,25.3,15.2,49.2,26.4
Nagoya University,nagoya-university,logo/958492796.png,101-151,Japan,jp,5-7,,0,14.1,16.3,20.7,51.4,25.4
National University of Singapore,national-university-of-singapore,logo/31943e0cb.png,101-151,Singapore,sg,1,,0,0,14.6,13,57.3,27.9
North Carolina State University - Raleigh,north-carolina-state-university-raleigh,logo/1df34c570.png,101-151,United States,us,55-70,,0,0,28.2,17.4,43.7,19
Oregon State University,oregon-state-university,logo/5f1862f7c.png,101-151,United States,us,55-70,,13.7,0,27.3,24.4,37.2,28.2
Swiss Federal Institute of Technology of Lausanne,swiss-federal-institute-of-technology-lausanne,logo/1946ead7f.png,101-151,Switzerland,ch,4-5,,0,0,24.2,17.3,40.8,43.3
Technion-Israel Institute of Technology,technion-israel-institute-of-technology,logo/547232002.png,101-151,Israel,il,2-3,,16.8,23.1,14.6,14.6,39.8,23.9
Tel Aviv University,tel-aviv-university,logo/3384913de.png,101-151,Israel,il,2-3,,0,0,24.2,20.5,52.2,28.1
The University of Georgia,the-university-of-georgia,logo/4cb4fc994.png,101-151,United States,us,55-70,,0,0,26.3,19.8,44.6,17.9
The University of Glasgow,the-university-of-glasgow,logo-jpg/f072bed2b00.jpg,101-151,United Kingdom,gb,12-16,,11.2,0,21.9,15.5,43.4,23.4
The University of Queensland,the-university-of-queensland,logo/9d6b97a7c.png,101-151,Australia,au,4-5,,14.8,0,12.6,22,54.5,26.3
The University of Western Australia,the-university-of-western-australia,logo/535124d88.png,101-151,Australia,au,4-5,,15.8,14.1,17.9,10.5,41.2,26.7
Tokyo Institute of Technology,tokyo-institute-of-technology,logo/b7135745d.png,101-151,Japan,jp,5-7,,14.8,0,21.9,23.9,46.6,30.6
Tufts University,tufts-university,logo/a74ac6721.png,101-151,United States,us,55-70,,16.8,16.7,23.1,14.4,39.3,26
University Libre Bruxelles,universit-libre-de-bruxelles-ulb,logo/64cca2113.png,101-151,Belgium,be,1-4,,19.4,18.9,12.6,14.3,31.6,26.8
University of Alberta,university-of-alberta,logo/f1242c7ae.png,101-151,Canada,ca,5-6,,13.7,0,19.3,19.1,55.1,28.6
University of Amsterdam,university-of-amsterdam,logo/054e1350c.png,101-151,Netherlands,nl,3-5,,7.9,0,19.3,23.6,50.2,23.8
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,101-151,United States,us,55-70,,14.8,0,27.3,25.7,35.9,27.6
University of California - Santa Cruz,university-of-california-santa-cruz,logo/9ca868f71.png,101-151,United States,us,55-70,,0,0,27.3,30.3,30.7,30.1
University of Frankfurt,goethe-university-frankfurt,logo/4c5e6a039.png,101-151,Germany,de,7-11,,35.9,8.9,19.3,14,39.4,24.6
University of Geneva,university-of-geneva,logo/7cd1dc0d1.png,101-151,Switzerland,ch,4-5,,26.3,0,20.6,22.9,35,23.8
University of Groningen,university-of-groningen,logo/cb5787d1f.png,101-151,Netherlands,nl,3-5,,0,20,17.9,17.2,47.3,21.9
University of Hawaii at Manoa,university-of-hawaii-at-manoa,logo/71999f015.png,101-151,United States,us,55-70,,0,0,26.3,31,37.9,23.1
University of Illinois at Chicago,university-of-illinois-at-chicago,logo/a3459f50d.png,101-151,United States,us,55-70,,0,0,26.3,12.8,47.9,21.4
University of Iowa,university-of-iowa,logo/64ddaf953.png,101-151,United States,us,55-70,,0,0,34.2,21.8,49.2,21.4
University of Leeds,university-of-leeds,logo/6dd8db10a.png,101-151,United Kingdom,gb,12-16,,20.2,0,10.3,24,43.6,23.9
University of Liverpool,university-of-liverpool,logo/d951c4194.png,101-151,United Kingdom,gb,12-16,,20.9,15.5,12.6,19.2,42.4,28.6
University of Mainz,university-of-mainz,logo/44fd66a86.png,101-151,Germany,de,7-11,,0,8.2,17.9,20.4,38,21.8
University of Massachusetts Amherst,university-of-massachusetts-amherst,logo/cc867307c.png,101-151,United States,us,55-70,,15.8,0,33.4,20.4,36.4,22.4
University of Massachusetts Chan Medical School,university-of-massachusetts-medical-school-worcester,logo/c2a3365ca.png,101-151,United States,us,55-70,,0,20,14.6,25,28.1,20.7
University of Milan,university-of-milan,logo/22f0a5d5b.png,101-151,Italy,it,1-3,,20.2,0,19.3,14.2,52.8,20.7
University of Montreal,university-of-montreal,logo/b0c53560f.png,101-151,Canada,ca,5-6,,13.7,0,14.6,15.6,52.8,26.6
University of Muenster,university-of-muenster,logo-jpg/99b87390900.jpg,101-151,Germany,de,7-11,,22.4,15.5,12.6,13.5,37.5,21.8
University of Paris Diderot (Paris 7),university-paris-diderot-paris-7,logo/e2dbeabe6.png,101-151,France,fr,4-5,,16.3,13.8,14.6,21.8,38.1,15.5
University of Pisa,university-of-pisa,logo/a979256d7.png,101-151,Italy,it,1-3,,16.8,23.6,14.6,5,40.4,18.7
University of Roma - La Sapienza,sapienza-university-of-rome,logo/7ecaa1198.png,101-151,Italy,it,1-3,,14.8,15.5,10.3,16.3,53.5,14.7
University of Sao Paulo,university-of-sao-paulo,logo/439ebbf7b.png,101-151,Brazil,br,1,,0,0,10.3,12.7,69,32.7
University of Strasbourg,university-of-strasbourg,logo/cffce1361.png,101-151,France,fr,4-5,,26.3,22.5,16.3,16.1,34.3,18.6
University of Sussex,university-of-sussex,logo-jpg/a488c8b5400.jpg,101-151,United Kingdom,gb,12-16,,0,22.8,19.3,16.5,27.7,31.6
University of Tuebingen,university-of-tuebingen,logo/ffb5a5c9e.png,101-151,Germany,de,7-11,,26.3,0,16.3,20.6,42.3,24.5
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,101-151,Germany,de,7-11,,22.4,8.9,24.2,14.4,37.1,23
VU University Amsterdam,vrije-universiteit-amsterdam,logo/9882fdffd.png,101-151,Netherlands,nl,3-5,,0,0,23.1,14.6,46,24.2
Colorado State University,colorado-state-university,logo/5890dd554.png,152-200,United States,us,71-90,,0,0,27.3,13.9,38.2,22.4
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,152-200,Netherlands,nl,6-9,,13.7,0,7.3,23.9,36.1,16.6
Erasmus University Rotterdam,erasmus-university-rotterdam,logo/7dc2ef049.png,152-200,Netherlands,nl,6-9,,0,15.5,20.6,5.8,31.5,18.4
Florida State University,florida-state-university,logo/731b432f8.png,152-200,United States,us,71-90,,0,0,20.6,20.6,39.7,19.7
George Mason University,george-mason-university,logo/ba8ac68f7.png,152-200,United States,us,71-90,,0,32.2,10.3,5.6,27.1,19.3
Hokkaido University,hokkaido-university,logo/0ed9be4d1.png,152-200,Japan,jp,8-9,,0,0,16.3,16.2,51.2,21.4
Iowa State University,iowa-state-university,logo/7c94539cd.png,152-200,United States,us,71-90,,0,0,23.1,11.7,43.9,18.2
Joseph Fourier University (Grenoble 1),joseph-fourier-university-grenoble-1,logo/3fda45955.png,152-200,France,fr,6-7,,0,15.5,10.3,17.2,35.8,16.2
National Autonomous University of Mexico,national-autonomous-university-of-mexico,logo/22d59f1cc.png,152-200,Mexico,mx,1,,14.8,0,7.3,13.1,50.3,24.7
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,152-200,China-Taiwan,tw,1,,13.7,0,7.3,10.3,57.6,17.5
Oregon Health and Science University,oregon-health-and-science-university,logo/e0d414de9.png,152-200,United States,us,71-90,,0,0,20.6,19.2,37.2,21.5
Queen Mary - U. of London,queen-mary-university-of-london,logo/7aaa63173.png,152-200,United Kingdom,gb,17-22,,21.7,0,16.3,15.6,32.3,25.3
Radboud University Nijmegen,radboud-university-nijmegen,logo/6759d15cf.png,152-200,Netherlands,nl,6-9,,0,0,10.3,20.2,44.8,22.8
Seoul National University,seoul-national-university,logo/4d302fc4e.png,152-200,South Korea,kr,1,,0,0,7.3,11.5,63.8,19.3
State University of New York at Stony Brook,stony-brook-university,logo/38db338eb.png,152-200,United States,us,71-90,,0,0,17.9,24.6,38.5,19
Technical University of Denmark,technical-university-of-denmark,logo/2a23ba513.png,152-200,Denmark,dk,3,,7.9,12.6,17.9,13.5,33.5,19.6
The University of Alabama at Birmingham,university-of-alabama-at-birmingham,logo/bd261e772.png,152-200,United States,us,71-90,,0,0,16.3,16.3,44.6,24.3
The University of Connecticut - Storrs,university-of-connecticut,logo/4e4033592.png,152-200,United States,us,71-90,,13.7,0,16.3,12.3,36.6,19.3
The University of Texas Health Science Center at Houston,the-university-of-texas-health-science-center-at-houston,logo-jpg/cceffd11c00.jpg,152-200,United States,us,71-90,,0,15.5,17.9,18.7,31.3,20
The University of Texas M. D. Anderson Cancer Center,the-university-of-texas-m-d-anderson-cancer-center,logo/1100fcdc8.png,152-200,United States,us,71-90,,0,0,21.9,10.1,43.5,22.9
University of Barcelona,university-of-barcelona,logo/bb05b95cc.png,152-200,Spain,es,1,,0,0,7.3,15.6,49.9,24.3
University of Bern,university-of-bern,logo/0881a5f78.png,152-200,Switzerland,ch,6,,14.8,0,10.3,19.8,36.7,26.7
University of Buenos Aires,university-of-buenos-aires,logo/3ec293867.png,152-200,Argentina,ar,1,,19.4,25.3,0,5.9,36.2,21.5
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,152-200,United States,us,71-90,,0,0,23.1,11.1,42.8,20
University of Cologne,university-of-cologne,logo/0e5b47b25.png,152-200,Germany,de,12-14,,0,12.6,7.3,19.6,38.6,21
University of Colorado at Denver,university-of-colorado-at-denver,logo/69b80bb67.png,152-200,United States,us,71-90,,0,0,17.9,16.7,40.6,21.8
University of Delaware,university-of-delaware,logo/0837d432d.png,152-200,United States,us,71-90,,12.5,0,20.6,14,33.2,17
University of Durham,durham-university,logo/110e53af0.png,152-200,United Kingdom,gb,17-22,,0,0,17.9,16.9,34.7,30.8
University of East Anglia,university-of-east-anglia,logo/651b3ae7e.png,152-200,United Kingdom,gb,17-22,,15.8,0,16.3,20.5,28,30.9
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,152-200,Germany,de,12-14,,14.8,0,17.9,18.8,39.4,22.2
Kiel University,university-of-kiel,logo/0247385d2.png,152-200,Germany,de,12-14,,13.7,15.5,10.3,11.6,30.7,17.9
University of Leicester,university-of-leicester,logo/33601d56d.png,152-200,United Kingdom,gb,17-22,,0,0,19.3,15.8,33.9,29.9
University of Maryland - Baltimore,university-of-maryland-baltimore,logo/a3b6c7955.png,152-200,United States,us,71-90,,0,0,21.9,14,39.4,21.7
University of Medicine and Dentistry New Jersey,university-of-medicine-and-dentistry-new-jersey,logo/c46f71396.png,152-200,United States,us,71-90,,0,0,23.1,13.8,35,20.3
University of Miami,university-of-miami,logo/bbb3b957a.png,152-200,United States,us,71-90,,0,0,24.2,17.8,40.2,23.2
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,152-200,United States,us,71-90,,20.9,0,16.3,15.2,34.7,18
University of New South Wales,the-university-of-new-south-wales,logo/269ebda14.png,152-200,Australia,au,6,,0,0,19.3,11.7,48.5,22.3
University of Padua,university-of-padua,logo/290d176ce.png,152-200,Italy,it,4-5,,0,0,12.6,18.4,48.4,18.4
University of Paris Descartes (Paris 5),university-of-paris-descartes-paris-5,logo/235b7fe5f.png,152-200,France,fr,6-7,,14.4,12,10.3,15,35.2,13.5
University of Southampton,university-of-southampton,logo/ed12f6724.png,152-200,United Kingdom,gb,17-22,,0,0,19.3,14,43.6,25.5
University of Tennessee - Knoxville,university-of-tennessee-knoxville,logo/27a58d8fe.png,152-200,United States,us,71-90,,12.5,0,20.6,19.8,39.7,17.8
University of Tsukuba,university-of-tsukuba,logo/a1d685faa.png,152-200,Japan,jp,8-9,,0,20,12.6,8.9,41.3,20.7
University of Turin,university-of-turin,logo/1d6abed85.png,152-200,Italy,it,4-5,,19.4,0,12.6,11.1,39.7,17.7
University of Vienna,university-of-vienna,logo/442aa1711.png,152-200,Austria,at,1,,18.6,0,7.3,21.9,37.5,21.1
University of Wageningen,wageningen-university-research,logo/e48392d63.png,152-200,Netherlands,nl,6-9,,0,0,29.2,14.4,38,26.7
University of Warwick,university-of-warwick,logo/90bb99399.png,152-200,United Kingdom,gb,17-22,,0,0,18.6,15.2,35.9,25
Virginia Commonwealth University,virginia-commonwealth-university,logo/060382474.png,152-200,United States,us,71-90,,12.5,14.1,17.9,7.9,35.9,18
Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,logo/e010632dd.png,152-200,United States,us,71-90,,13.7,0,21.9,13,40.9,18.2
Weizmann Institute of Science,weizmann-institute-of-science,logo/f5dfa93ce.png,152-200,Israel,il,4,,0,0,24.2,27.3,31.2,22.1
Autonomous University of Madrid,autonomous-university-of-madrid,logo/1ae8d6f97.png,201-302,Spain,es,2-3,,0,0,14.6,12.1,37,20.3
Brandeis University,brandeis-university,logo/c824fcc8e.png,201-302,United States,us,91-114,,22.4,0,7.3,20.2,19.1,24.1
