name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
University of California - Los Angeles,university-of-california-los-angeles,logo/27bdc3879.png,16,United States,us,13,51.6,27.4,32.8,60.5,48.1,79.9,24.8
University of California - San Francisco,university-of-california-san-francisco,logo/5d107d88e.png,17,United States,us,14,50.8,0,37.6,59.3,59.5,62.9,48.8
University of Wisconsin - Madison,university-of-wisconsin-madison,logo/da433331f.png,18,United States,us,15,50,43.1,36.3,55.3,48,69.2,19
University of Michigan - Ann Arbor,university-of-michigan-ann-arbor,logo/5edf88399.png,19,United States,us,16,49.3,39.8,19.3,64.8,45.7,76.7,20.1
University of Washington,university-of-washington,logo/e37a45f2d.png,20,United States,us,17,49.1,22.7,30.2,57.3,49.6,78.8,16.2
Kyoto University,kyoto-university,logo/ac21f9c26.png,21,Japan,jp,2,48.3,39.8,34.1,40,37.2,77.1,46.4
The Johns Hopkins University,johns-hopkins-university,logo/6a65dac86.png,22,United States,us,18,47.5,48.7,28.3,43.7,52.6,71.7,14.2
The Imperial College of Science,imperial-college-london,logo/20b72ddaf.png,23,United Kingdom,gb,3,46.4,20.9,38.1,46.2,39.4,65.8,44.5
University of Toronto,university-of-toronto,logo/760dedb4f.png,24,Canada,ca,1,44.6,28.1,19.7,39.1,41.2,78.4,42.8
University College London,university-college-london,logo/9f3188b58.png,25,United Kingdom,gb,4,44.3,30.8,32.9,41,41,61.1,42.6
University of Illinois at Urbana-Champaign,university-of-illinois-at-urbana-champaign,logo/49df86f43.png,25,United States,us,19,43.3,41.7,37.4,46.2,36,58.2,17.8
Swiss Federal Institute of Technology Zurich,eth-zurich,logo/690aaf016.png,27,Switzerland,ch,1,43.2,40.3,37,39.1,43.2,47.1,41.5
Washington University in St. Louis,washington-university-in-st-louis,logo/e4356564f.png,28,United States,us,20,43.1,25.1,26.6,41.9,46.8,56.2,44.9
Rockefeller University,rockefeller-university,logo/22e351bb0.png,29,United States,us,21,40.2,22.7,59.8,31.5,43.6,27.1,38.6
Northwestern University,northwestern-university,logo/7e0da1019.png,30,United States,us,22,39.5,21.8,19.3,47.9,35.8,57.2,37
Duke University,duke-university,logo/793d0ba4d.png,31,United States,us,23,38.9,20.9,0,48.6,46.8,62.7,36.2
New York University,new-york-university,logo/d254e1d21.png,32,United States,us,24,38.7,33.9,25,43.7,39.3,50.9,19.1
University of Minnesota,university-of-minnesota-twin-cities,logo/7f9e67da9.png,33,United States,us,25,38.3,36.1,0,53.9,35.9,69.6,12.8
University of Colorado at Boulder,university-of-colorado-at-boulder,logo/41aff2fed.png,34,United States,us,26,37.8,16.6,29.8,43.7,38.3,47.5,27.4
University of California - Santa Barbara,university-of-california-santa-barbara,logo-jpg/63f81166100.jpg,35,United States,us,27,37,0,28.5,45.4,41.4,44,36.2
The University of Texas Southwestern Medical Center at Dallas,the-university-of-texas-southwestern-medical-center-at-dallas,logo/8ab040a7d.png,36,United States,us,28,36.3,16.6,33.9,33.8,40.5,40,34.9
University of British Columbia,university-of-british-columbia,logo/38ff70adf.png,36,Canada,ca,2,36.3,20.9,19.3,36,31.6,59.5,34.9
Vanderbilt University,vanderbilt-university,logo/bb01ff238.png,38,United States,us,29,35.1,12.6,30.2,37.1,23.8,50.2,41.7
Utrecht University,utrecht-university,logo/5063041ca.png,39,Netherlands,nl,1,34.9,30.8,21.4,31.5,29.9,58.1,22.1
The University of Texas at Austin,the-university-of-texas-at-austin,logo/203d8cd87.png,40,United States,us,30,34.8,21.8,17.1,50.2,28.8,53.7,12.8
Pierre and Marie Curie University - Paris 6,pierre-and-marie-curie-university-paris-6,logo/438b4206b.png,41,France,fr,1,33.9,35.7,23.9,23.1,24.7,56.7,32.6
University of California - Davis,university-of-california-davis,logo/59eef6399.png,42,United States,us,31,33.6,0,0,48.6,37.2,64.7,20.7
Pennsylvania State University - University Park,pennsylvania-state-university-university-park,logo/1069b7da2.png,43,United States,us,32,33.5,14.1,0,50.2,37.7,58.7,14.2
Rutgers,rutgers-the-state-university-of-new-jersey-new-brunswick,logo/c01c983b9.png,44,United States,us,33,33.4,15.4,20.4,38.1,36.1,48.2,19.5
Technical University Munich,technical-university-of-munich,logo/3d748c924.png,45,Germany,de,1,33.3,43.1,24.1,27.6,20.4,50,32
Karolinska Institute,karolinska-institute,logo/826acd5a2.png,46,Sweden,se,1,33,30.8,27.8,32.7,21.6,49.8,21.5
The University of Edinburgh,the-university-of-edinburgh,logo/ce563e70b.png,47,United Kingdom,gb,5,32.9,22.7,17.1,27.6,36.7,49.1,31.6
University of Paris Sud (Paris 11),university-of-paris-sud-paris-11,logo/250639a27.png,48,France,fr,2,32.5,33.3,34.2,21.4,21.3,46.8,31.2
University of Pittsburgh,university-of-pittsburgh,logo/bfcc56ad8.png,48,United States,us,34-35,32.5,18.9,0,42.8,26.5,67,20
University of Southern California,university-of-southern-california,logo/f94b07167.png,48,United States,us,34-35,32.5,0,27.3,41.9,23,53.5,20.5
University of Munich,university-of-munich,logo/6d76dd8bd.png,51,Germany,de,2,32.4,37.2,21.1,12.4,32,56,31.1
University of Rochester,university-of-rochester,logo/9fac3887f.png,52,United States,us,36,32,33.3,9.1,30.3,27.2,44.9,50.1
The Australian National University,the-australian-national-university,logo/e6233a5b3.png,53,Australia,au,1,31.9,17.8,12.9,41,31.4,43.6,30.7
Osaka University,osaka-university,logo/433a187e9.png,54,Japan,jp,3,31.5,12.6,0,26.2,31.2,72.1,30.2
University of California - Irvine,university-of-california-irvine,logo/b1df85949.png,55,United States,us,37,31.4,0,25,33.8,29.6,47.2,29.9
University of North Carolina at Chapel Hill,university-of-north-carolina-at-chapel-hill,logo/6f189065b.png,56,United States,us,38,31.2,12.6,0,38.1,34.5,60.5,20.3
University of Maryland - College Park,university-of-maryland-college-park,logo/0eeb3a1e0.png,57,United States,us,39,31.1,25.9,0,40,33.2,54,17.4
University of Zurich,university-of-zurich,logo/897c2afe4.png,57,Switzerland,ch,2,31.1,12.6,27.3,21.4,30.3,48.9,29.9
University of Copenhagen,university-of-copenhagen,logo/ba52788d7.png,59,Denmark,dk,1,31,30.8,24.7,23.1,22.6,48.1,29.8
University of Bristol,university-of-bristol,logo/73d83b1e4.png,60,United Kingdom,gb,6,30.6,10.9,18.2,32.7,26.6,49.1,29.4
McGill University,mcgill-university,logo/88d833c3e.png,61,Canada,ca,3,30.4,28.8,0,31.5,26.3,59,29.2
Carnegie Mellon University,carnegie-mellon-university,logo/e1f857b46.png,62,United States,us,40,30.3,18.9,30.2,32.7,17.4,38.8,34
Leiden University,leiden-university,logo/970699879.png,63,Netherlands,nl,2,29.8,25.1,15.8,30.3,22,47.3,30.3
University of Heidelberg,heidelberg-university,logo/c1b74c074.png,64,Germany,de,3,29.7,10.9,27.7,23.1,22.1,49.7,28.5
Case Western Reserve University,case-western-reserve-university,logo/885955e6b.png,65,United States,us,41,29.6,37.2,11.8,23.1,22.2,46.1,40.6
Moscow State University,moscow-state-university,logo/98123a275.png,66,Russia,ru,1,29.5,51.5,34.9,0,8.1,58.5,28.3
University of Florida,university-of-florida,logo/a1fc569d1.png,67,United States,us,42,29.3,15.4,0,33.8,24.3,66.4,16.3
University of Oslo,university-of-oslo,logo/2d1aa99b3.png,68,Norway,no,1,29.2,25.9,34.1,19.5,17.2,42.1,28
The University of Sheffield,the-university-of-sheffield,logo/08629522c.png,69,United Kingdom,gb,7,28.8,23.5,14.4,23.1,28.8,46.2,27.7
Tohoku University,tohoku-university,logo/cd197349d.png,69,Japan,jp,4,28.8,18.9,0,19.5,26.1,69.3,27.7
Purdue University - West Lafayette,purdue-university-west-lafayette,logo/2ef5fbfcc.png,71,United States,us,43,28.7,18.9,17.1,31.5,22.1,50.5,13.8
University of Helsinki,university-of-helsinki,logo/174aa57e2.png,72,Finland,fi,1,28.6,18.9,18.2,15.1,23.7,56.9,27.5
The Ohio State University - Columbus,the-ohio-state-university-columbus,logo/1ccdfc090.png,73,United States,us,44,28.5,17.8,0,41,20.6,61.3,9.6
Uppsala University,uppsala-university,logo/8e0a7d1d4.png,74,Sweden,se,2,28.4,25.9,32.9,0,30.4,52.5,14.5
Rice University,rice-university,logo/3bd736da6.png,75,United States,us,45,28.3,21.8,22.3,26.2,23.7,30.2,44.6
University of Arizona,university-of-arizona,logo/b51ca4f00.png,76,United States,us,46,28.1,0,0,31.5,37.7,56.5,18.1
King's College London,kings-college-london,logo/7c3673100.png,77,United Kingdom,gb,8,28,16.6,23.5,23.1,19.8,46.2,26.9
The University of Manchester,the-university-of-manchester,logo/ef5cc8934.png,78,United Kingdom,gb,9,27.9,25.9,19.3,21.4,18.2,48.6,26.8
University of Goettingen,university-of-goettingen,logo/f34acde58.png,79,Germany,de,4,27.4,38.8,20.4,17.5,18.2,42.8,26.3
Michigan State University,michigan-state-university,logo/3be5907be.png,80,United States,us,47,27,12.6,0,39.1,28.4,50.5,10.5
University of Nottingham,university-of-nottingham,logo/0bf332f99.png,80,United Kingdom,gb,10,27,15.4,20.4,23.1,20.1,45.1,25.9
Brown University,brown-university,logo/3d8b527ff.png,82,United States,us,48,26.8,0,13.9,30.3,27.9,41.4,30.4
University of Melbourne,the-university-of-melbourne,logo/741caa454.png,82,Australia,au,2,26.8,15.4,14.4,21.4,19.2,53,25.8
University of Strasbourg,university-of-strasbourg,logo/cffce1361.png,82,France,fr,3,26.8,29.5,22.9,21.4,21.3,35.2,25.7
Ecole Normale Superieure - Paris,ecole-normale-superieure-paris,logo/8c5918f6b.png,85,France,fr,4,26.5,47.9,25,17.5,18.2,29.6,25.4
Boston University,boston-university,logo/cbbf3b6e2.png,86,United States,us,49,26.3,15.4,0,32.7,29.6,51.5,9.6
University of Vienna,university-of-vienna,logo/442aa1711.png,86,Austria,at,1,26.3,25.1,15.8,8.7,22,54.5,25.3
McMaster University,mcmaster-university,logo/0f693978a.png,88,Canada,ca,4,26,16.6,19.3,23.1,16.2,45.2,25
University of Freiburg,university-of-freiburg,logo/023a63f53.png,88,Germany,de,5,26,25.1,21.4,19.5,18,40.9,25
The Hebrew University of Jerusalem,the-hebrew-university-of-jerusalem,logo/ee11c32f8.png,90,Israel,il,1,25.9,15.4,0,26.2,29.5,48.3,24.9
University of Basel,university-of-basel,logo/4b95c2a51.png,91,Switzerland,ch,3,25.8,25.9,17.5,21.4,24.2,35.5,24.8
Lund University,lund-university,logo/165fbbe8f.png,92,Sweden,se,3,25.6,29.5,0,26.2,22,54,11.2
University of Birmingham,university-of-birmingham,logo/aac49270e.png,93,United Kingdom,gb,11,25.5,25.1,11.2,24.7,14,47.6,24.5
University of Roma - La Sapienza,sapienza-university-of-rome,logo/7ecaa1198.png,93,Italy,it,1,25.5,16.6,15.8,12.4,24.3,57.4,7.9
Humboldt University of Berlin,humboldt-university-of-berlin,logo/190dd9fc9.png,95,Germany,de,6,25.4,29.5,21.9,8.7,14.8,49.7,24.4
University of Utah,university-of-utah,logo/755c0861c.png,95,United States,us,50,25.4,0,0,32.7,30.7,48.4,20.1
Nagoya University,nagoya-university,logo/958492796.png,97,Japan,jp,5,25.2,0,14.4,15.1,23.7,55.3,24.2
Stockholm University,stockholm-university,logo/bd0e71ccb.png,97,Sweden,se,4,25.2,29.5,30.2,17.5,14.9,35.7,15.3
Tufts University,tufts-university,logo/a74ac6721.png,99,United States,us,51,25.1,18.9,17.1,19.5,19.1,40.6,29.2
University of Bonn,university-of-bonn,logo/68c81f6c8.png,99,Germany,de,7,25.1,19.9,20.4,17.5,16.7,43.9,24.1
Aarhus University,aarhus-university,logo/0ec23abb4.png,101-152,Denmark,dk,2,,15.4,19.3,8.7,21.3,45.8,22.9
Arizona State University - Tempe,arizona-state-university,logo/4b703d82d.png,101-152,United States,us,52-71,,0,0,21.4,27.9,39.6,10.2
Baylor College of Medicine,baylor-college-of-medicine,logo/413ba3e0b.png,101-152,United States,us,52-71,,0,0,17.5,36.2,46.6,22.3
Catholic University of Leuven,ku-leuven,logo/666263d88.png,101-152,Belgium,be,1-4,,0,0,19.5,17.4,50.8,18.1
Catholic University of Louvain,catholic-university-of-louvain,logo/ad05feb78.png,101-152,Belgium,be,1-4,,14.1,13.9,15.1,9.7,44.9,29.9
Dartmouth College,dartmouth-college,logo/cd738deeb.png,101-152,United States,us,52-71,,24.3,0,19.5,21.9,31.1,36.2
Emory University,emory-university,logo/7489183e0.png,101-152,United States,us,52-71,,0,0,29,22,49.8,15.5
Georgia Institute of Technology,georgia-institute-of-technology,logo/ce6aa6357.png,101-152,United States,us,52-71,,16.6,0,23.1,17.5,43.8,24
Ghent University,ghent-university,logo/a05682830.png,101-152,Belgium,be,1-4,,8.9,15.8,17.5,10.1,47.7,27.3
Hokkaido University,hokkaido-university,logo/0ed9be4d1.png,101-152,Japan,jp,6-9,,0,0,17.5,15.5,56.7,20
Indiana University Bloomington,indiana-university-bloomington,logo/7a6b45fcc.png,101-152,United States,us,52-71,,14.1,18.2,26.2,22.1,38.2,13.1
Kyushu University,kyushu-university,logo/d57292828.png,101-152,Japan,jp,6-9,,0,0,15.1,22.3,57.7,21.2
National University of Singapore,national-university-of-singapore,logo/31943e0cb.png,101-152,Singapore,sg,1,,0,0,17.5,12.7,57,19.4
North Carolina State University - Raleigh,north-carolina-state-university-raleigh,logo/1df34c570.png,101-152,United States,us,52-71,,0,0,32.7,16.9,45.8,12.6
Oregon State University,oregon-state-university,logo/5f1862f7c.png,101-152,United States,us,52-71,,15.4,0,26.2,28.7,38.1,31.4
State University of New York at Stony Brook,stony-brook-university,logo/38db338eb.png,101-152,United States,us,52-71,,0,0,19.5,31.4,41.6,15.4
Tel Aviv University,tel-aviv-university,logo/3384913de.png,101-152,Israel,il,2-3,,0,0,26.2,20.7,57.3,23.2
Texas A&M University - College Station,texas-a-m-university,logo/df03442c2.png,101-152,United States,us,52-71,,0,0,33.8,23,55.5,11.6
The University of Georgia,the-university-of-georgia,logo/4cb4fc994.png,101-152,United States,us,52-71,,0,0,30.3,20.1,47.3,11.3
The University of Glasgow,the-university-of-glasgow,logo-jpg/f072bed2b00.jpg,101-152,United Kingdom,gb,12-15,,10.9,0,19.5,16.1,46.4,19.5
The University of Queensland,the-university-of-queensland,logo/9d6b97a7c.png,101-152,Australia,au,3-4,,16.6,0,8.7,22.1,51.1,20.1
Tokyo Institute of Technology,tokyo-institute-of-technology,logo/b7135745d.png,101-152,Japan,jp,6-9,,16.6,0,21.4,21.4,53.5,23.3
University Libre Bruxelles,universit-libre-de-bruxelles-ulb,logo/64cca2113.png,101-152,Belgium,be,1-4,,28.1,19.3,0,13.1,38.6,35.4
University of Alberta,university-of-alberta,logo/f1242c7ae.png,101-152,Canada,ca,5,,15.4,0,17.5,20.7,55.4,22.5
University of Amsterdam,university-of-amsterdam,logo/054e1350c.png,101-152,Netherlands,nl,3-4,,8.9,0,21.4,23.5,49.9,17.9
University of Bern,university-of-bern,logo/0881a5f78.png,101-152,Switzerland,ch,4-5,,16.6,0,12.4,26.6,38.6,19.1
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,101-152,United States,us,52-71,,0,0,31.5,25.1,35.4,27.7
University of California - Santa Cruz,university-of-california-santa-cruz,logo/9ca868f71.png,101-152,United States,us,52-71,,0,0,29,28.6,29.7,33.4
University of Frankfurt,goethe-university-frankfurt,logo/4c5e6a039.png,101-152,Germany,de,8-13,,36.7,9.1,17.5,17,40.3,22.7
University of Geneva,university-of-geneva,logo/7cd1dc0d1.png,101-152,Switzerland,ch,4-5,,29.5,0,17.5,24.9,36.4,20.8
University of Groningen,university-of-groningen,logo/cb5787d1f.png,101-152,Netherlands,nl,3-4,,0,20.4,15.1,21.3,45.2,16.6
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,101-152,Germany,de,8-13,,16.6,0,19.5,22.4,45.2,21.2
University of Hawaii at Manoa,university-of-hawaii-at-manoa,logo/71999f015.png,101-152,United States,us,52-71,,0,0,29,29.4,36.1,18
University of Illinois at Chicago,university-of-illinois-at-chicago,logo/a3459f50d.png,101-152,United States,us,52-71,,0,0,32.7,20.4,47.6,16.1
University of Iowa,university-of-iowa,logo/64ddaf953.png,101-152,United States,us,52-71,,0,0,33.8,23.2,51.4,13.4
Kiel University,university-of-kiel,logo/0247385d2.png,101-152,Germany,de,8-13,,15.4,15.8,8.7,15.2,37.1,18.8
University of Leeds,university-of-leeds,logo/6dd8db10a.png,101-152,United Kingdom,gb,12-15,,22.7,0,12.4,22.8,44.9,20.3
University of Liverpool,university-of-liverpool,logo/d951c4194.png,101-152,United Kingdom,gb,12-15,,23.5,15.8,15.1,17.6,43.3,23.1
University of Massachusetts Amherst,university-of-massachusetts-amherst,logo/cc867307c.png,101-152,United States,us,52-71,,17.8,0,33.8,24.2,37.3,19.4
University of Miami,university-of-miami,logo/bbb3b957a.png,101-152,United States,us,52-71,,0,0,29,15.4,42.9,20.6
University of Milan,university-of-milan,logo/22f0a5d5b.png,101-152,Italy,it,2-3,,22.7,0,17.5,13.9,51.2,12.5
University of Muenster,university-of-muenster,logo-jpg/99b87390900.jpg,101-152,Germany,de,8-13,,25.1,15.8,12.4,14.4,39.1,21
University of Paris Diderot (Paris 7),university-paris-diderot-paris-7,logo/e2dbeabe6.png,101-152,France,fr,5,,18.2,14.1,12.4,14.5,34.7,18.9
University of Pisa,university-of-pisa,logo/a979256d7.png,101-152,Italy,it,2-3,,18.9,24.1,12.4,9.3,41.3,14.5
University of Sussex,university-of-sussex,logo-jpg/a488c8b5400.jpg,101-152,United Kingdom,gb,12-15,,0,23.2,21.4,18,30.3,20.7
University of Sydney,university-of-sydney,logo/6f7db18c8.png,101-152,Australia,au,3-4,,19.9,0,19.5,19,54.1,22.8
University of Tennessee - Knoxville,university-of-tennessee-knoxville,logo/27a58d8fe.png,101-152,United States,us,52-71,,14.1,0,24.7,18.4,38.5,12.5
University of Tsukuba,university-of-tsukuba,logo/a1d685faa.png,101-152,Japan,jp,6-9,,0,20.4,8.7,11.7,44.6,19
University of Tuebingen,university-of-tuebingen,logo/ffb5a5c9e.png,101-152,Germany,de,8-13,,29.5,0,15.1,22.4,46,21.9
University of Virginia,university-of-virginia,logo/3d702cdba.png,101-152,United States,us,52-71,,0,0,32.7,24.4,49.3,19.1
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,101-152,Germany,de,8-13,,25.1,9.1,24.7,19.2,41.7,23.9
Weizmann Institute of Science,weizmann-institute-of-science,logo/f5dfa93ce.png,101-152,Israel,il,2-3,,0,0,29,37.1,35.3,22.6
Autonomous University of Madrid,autonomous-university-of-madrid,logo/1ae8d6f97.png,153-201,Spain,es,1,,19.9,0,12.4,14,37,16.3
Cardiff University,cardiff-university,logo/0d9ee072c.png,153-201,United Kingdom,gb,16-18,,0,0,15.1,16.6,44.9,17.1
College of France,college-of-france,logo/55cc6a535.png,153-201,France,fr,6-8,,15.4,37.4,12.4,9.9,16.9,18.8
Colorado State University,colorado-state-university,logo/5890dd554.png,153-201,United States,us,72-90,,0,0,27.6,16.6,39.5,19.3
Erasmus University Rotterdam,erasmus-university-rotterdam,logo/7dc2ef049.png,153-201,Netherlands,nl,5-7,,0,15.8,15.1,13.3,30.7,16.6
Florida State University,florida-state-university,logo/731b432f8.png,153-201,United States,us,72-90,,0,0,24.7,15.7,36.9,13.6
Iowa State University,iowa-state-university,logo/7c94539cd.png,153-201,United States,us,72-90,,0,0,26.2,11,46.4,11.8
Joseph Fourier University (Grenoble 1),joseph-fourier-university-grenoble-1,logo/3fda45955.png,153-201,France,fr,6-8,,0,15.8,8.7,14.4,34.1,16.2
Mount Sinai School of Medicine,icahn-school-of-medicine-at-mount-sinai,logo-jpg/a23fc3bb300.jpg,153-201,United States,us,72-90,,0,0,21.4,20.8,37,17.6
National Autonomous University of Mexico,national-autonomous-university-of-mexico,logo/22d59f1cc.png,153-201,Mexico,mx,1,,16.6,0,8.7,16.2,50.4,18.6
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,153-201,China-Taiwan,tw,1,,15.4,0,8.7,8.8,52.6,17.3
Oregon Health and Science University,oregon-health-and-science-university,logo/e0d414de9.png,153-201,United States,us,72-90,,0,0,19.5,24.7,36.8,18
Queen's University,queens-university,logo/cf8e155e5.png,153-201,Canada,ca,6-9,,0,0,21.4,18.2,36.8,17
Rensselaer Polytechnic Institute,rensselaer-polytechnic-institute,logo/a2faf8830.png,153-201,United States,us,72-90,,16.6,0,21.4,12.9,27.1,35.9
Royal Institute of Technology,kth-royal-institute-of-technology,logo/2f5376155.png,153-201,Sweden,se,5-6,,0,15.8,8.7,11.6,36.7,14.9
Seoul National University,seoul-national-university,logo/4d302fc4e.png,153-201,South Korea,kr,1,,0,0,0,15.4,62.6,17.4
Swiss Federal Institute of Technology of Lausanne,swiss-federal-institute-of-technology-lausanne,logo/1946ead7f.png,153-201,Switzerland,ch,6,,0,0,17.5,17.6,38,16.3
Technical University of Denmark,technical-university-of-denmark,logo/2a23ba513.png,153-201,Denmark,dk,3,,8.9,12.9,15.1,11.9,31.5,16.9
The University of Alabama at Birmingham,university-of-alabama-at-birmingham,logo/bd261e772.png,153-201,United States,us,72-90,,0,0,19.5,14.5,45.4,20.5
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,153-201,Canada,ca,6-9,,0,0,12.4,17.5,44,16.4
The University of Connecticut - Storrs,university-of-connecticut,logo/4e4033592.png,153-201,United States,us,72-90,,15.4,0,17.5,14.6,34.9,16.7
The University of Texas Health Science Center at Houston,the-university-of-texas-health-science-center-at-houston,logo-jpg/cceffd11c00.jpg,153-201,United States,us,72-90,,0,15.8,21.4,12.9,31.2,18.1
The University of Texas M. D. Anderson Cancer Center,the-university-of-texas-m-d-anderson-cancer-center,logo/1100fcdc8.png,153-201,United States,us,72-90,,0,0,24.7,14.3,42.4,18.1
The University of Western Australia,the-university-of-western-australia,logo/535124d88.png,153-201,Australia,au,5-6,,0,0,21.4,15.1,42.2,17.5
University of Cincinnati,university-of-cincinnati,logo/c5bf6b999.png,153-201,United States,us,72-90,,0,0,24.7,13.4,43.5,14.5
University of Cologne,university-of-cologne,logo/0e5b47b25.png,153-201,Germany,de,14-17,,0,12.9,8.7,19.6,39.1,17.9
University of Delaware,university-of-delaware,logo/0837d432d.png,153-201,United States,us,72-90,,14.1,0,23.1,18.2,35.6,14.8
University of Gothenburg,university-of-gothenburg,logo/2419f8b06.png,153-201,Sweden,se,5-6,,0,15.8,0,17.4,42.9,7.7
University of Leicester,university-of-leicester,logo/33601d56d.png,153-201,United Kingdom,gb,16-18,,0,0,21.4,20.5,35.5,17.2
University of Leipzig,university-of-leipzig,logo/95371c744.png,153-201,Germany,de,14-17,,17.8,15.8,0,9.7,38,16.1
University of Mainz,university-of-mainz,logo/44fd66a86.png,153-201,Germany,de,14-17,,0,8.3,15.1,11,41,16.8
University of Marburg,university-of-marburg,logo/56c888eab.png,153-201,Germany,de,14-17,,17.8,0,17.5,13.1,36.8,17
University of Maryland - Baltimore,university-of-maryland-baltimore,logo/a3b6c7955.png,153-201,United States,us,72-90,,0,0,21.4,17.1,40.7,17.6
University of Montpellier 2,university-of-montpellier-2,logo/19fa61829.png,153-201,France,fr,6-8,,14.1,0,12.4,19.8,32.8,16
University of Montreal,university-of-montreal,logo/b0c53560f.png,153-201,Canada,ca,6-9,,15.4,0,8.7,14.2,45.4,16.9
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,153-201,United States,us,72-90,,17.8,0,15.1,17.6,33.5,14.1
University of New South Wales,the-university-of-new-south-wales,logo/269ebda14.png,153-201,Australia,au,5-6,,0,0,17.5,15.2,48.2,18
University of Notre Dame,university-of-notre-dame,logo/11b8029f6.png,153-201,United States,us,72-90,,16.6,0,12.4,22.3,32,19.5
University of Padua,university-of-padua,logo/290d176ce.png,153-201,Italy,it,4-5,,0,0,15.1,13.9,47.1,10
University of Sao Paulo,university-of-sao-paulo,logo/439ebbf7b.png,153-201,Brazil,br,1,,0,0,8.7,11.7,63.6,18.7
University of Southampton,university-of-southampton,logo/ed12f6724.png,153-201,United Kingdom,gb,16-18,,0,0,19.5,13.4,44.4,17.2
University of Turin,university-of-turin,logo/1d6abed85.png,153-201,Italy,it,4-5,,21.8,0,12.4,11,39.6,12.5
University of Wageningen,wageningen-university-research,logo/e48392d63.png,153-201,Netherlands,nl,5-7,,0,0,24.7,16.2,36.4,24.4
University of Waterloo,university-of-waterloo,logo/afeac310e.png,153-201,Canada,ca,6-9,,0,0,23.1,12.3,38.2,16.4
Virginia Commonwealth University,virginia-commonwealth-university,logo/060382474.png,153-201,United States,us,72-90,,14.1,14.4,21.4,6.4,35.5,15.5
Virginia Polytechnic Institute and State University,virginia-polytechnic-institute-and-state-university,logo/e010632dd.png,153-201,United States,us,72-90,,15.4,0,17.5,14.4,41.6,12.3
VU University Amsterdam,vrije-universiteit-amsterdam,logo/9882fdffd.png,153-201,Netherlands,nl,5-7,,0,0,17.5,14.9,44.7,17.5
Washington State University - Pullman,washington-state-university,logo/c0ee3c39e.png,153-201,United States,us,72-90,,0,0,23.1,17.9,34.5,13.8
Yeshiva University,yeshiva-university,logo/4f1519bae.png,153-201,United States,us,72-90,,0,0,15.1,22.5,36.8,20.1
Brandeis University,brandeis-university,logo/c824fcc8e.png,202-301,United States,us,91-119,,25.1,0,0,25.1,19.6,34
Chalmers University of Technology,chalmers-university-of-technology,logo/9ded22865.png,202-301,Sweden,se,7-9,,0,0,19.5,10.1,33.8,17.7
Claude Bernard University Lyon 1,claude-bernard-university-lyon-1,logo/bfcb2841f.png,202-301,France,fr,9-13,,15.4,0,0,13.9,36.9,13
