name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
University of Illinois at Urbana-Champaign,university-of-illinois-at-urbana-champaign,logo/49df86f43.png,41,United States,us,28,35.4,29.6,35.8,19.2,31.8,57.8,28
University of Paris-Sud (Paris 11),university-of-paris-sud-paris-11,logo/250639a27.png,42,France,fr,2,35.1,30,53.6,19.2,18.5,49,33.4
University of British Columbia,university-of-british-columbia,logo/38ff70adf.png,43,Canada,ca,2,34.8,15.2,18.6,34.5,29.6,66.6,26.7
Karolinska Institute,karolinska-institute,logo/826acd5a2.png,44,Sweden,se,1,34.7,25.4,26.3,25.3,24.9,56.6,48.6
Tsinghua University,tsinghua-university,logo/27532357.png,45,China,cn,1,34.1,10.2,0,37.1,38.4,74.6,24.1
University of California - Santa Barbara,university-of-california-santa-barbara,logo-jpg/63f81166100.jpg,46,United States,us,29,33.4,14.4,38.6,30.3,28.7,40.1,37.5
Heidelberg University,heidelberg-university,logo/c1b74c074.png,47,Germany,de,1,33.2,19.7,25,28.7,27.7,53.6,35.6
Technical University Munich,technical-university-of-munich,logo/3d748c924.png,48,Germany,de,2,33,36.6,21.3,25.3,25.2,53.6,35.5
The University of Texas Southwestern Medical Center at Dallas,the-university-of-texas-southwestern-medical-center-at-dallas,logo/8ab040a7d.png,48,United States,us,30,33,18.3,34,28.7,39.4,36.7,27
Vanderbilt University,vanderbilt-university,logo/bb01ff238.png,50,United States,us,31,32.8,15.2,28.6,30.3,23,53.4,35.3
University of Maryland - College Park,university-of-maryland-college-park,logo/0eeb3a1e0.png,51,United States,us,32,32.3,19,19.7,25.3,33.5,55.3,29.3
Utrecht University,utrecht-university,logo/5063041ca.png,51,Netherlands,nl,1,32.3,22.7,19.7,35.8,26.5,50.1,29.3
University of Munich,university-of-munich,logo/6d76dd8bd.png,53,Germany,de,3,32.2,28.3,18.9,23.5,30.6,53.3,34.9
University of Zurich,university-of-zurich,logo/897c2afe4.png,54,Switzerland,ch,2,32,5.1,23.7,30.3,29.4,54,33.8
The University of Queensland,the-university-of-queensland,logo/9d6b97a7c.png,55,Australia,au,2,31.5,12.4,0,37.1,26.6,66.8,34.9
King's College London,kings-college-london,logo/7c3673100.png,56,United Kingdom,gb,7,31.4,20.9,20.8,30.3,20.6,57.9,27.5
Peking University,peking-university,logo/86350223.png,57,China,cn,2,31,11.4,0,34.5,29.5,70.7,22.6
University of Helsinki,university-of-helsinki,logo/174aa57e2.png,57,Finland,fi,1,31,18.3,20.8,28.7,21.7,54.6,34.2
University of Geneva,university-of-geneva,logo/7cd1dc0d1.png,59,Switzerland,ch,3,30.9,29.6,27.9,25.3,27,40.1,32.6
University of Southern California,university-of-southern-california,logo/f94b07167.png,60,United States,us,33,30.8,0,31.3,31.8,20.4,55.1,24.6
Ghent University,ghent-university,logo/a05682830.png,61,Belgium,be,1,30.7,5.1,13.1,39.5,17.5,59.1,36.7
University of Oslo,university-of-oslo,logo/2d1aa99b3.png,62,Norway,no,1,29.8,27.8,32.2,13.5,17.2,54.9,28.6
Uppsala University,uppsala-university,logo/8e0a7d1d4.png,63,Sweden,se,2,29.5,17.6,27.1,16.6,23.9,53.5,29.5
Ecole Normale Superieure - Paris,ecole-normale-superieure-paris,logo/8c5918f6b.png,64,France,fr,3,29.3,48.4,27.6,0,18.8,30.3,84.8
Aarhus University,aarhus-university,logo/0ec23abb4.png,65,Denmark,dk,2,29.2,11.4,21.8,19.2,23.3,56.6,33.4
University of Groningen,university-of-groningen,logo/cb5787d1f.png,66,Netherlands,nl,2,29,13.4,25.2,19.2,18.4,55.9,33.7
Zhejiang University,zhejiang-university,logo/88311656.png,67,China,cn,3,28.3,0,0,35.8,17.6,74.5,21.8
University of Sydney,university-of-sydney,logo/6f7db18c8.png,68,Australia,au,3,28.1,14.4,0,28.7,17.9,69.3,28.7
The Australian National University,the-australian-national-university,logo/e6233a5b3.png,69,Australia,au,4,28,13.4,19,23.5,23.9,48,31.7
Boston University,boston-university,logo/cbbf3b6e2.png,70,United States,us,34-36,27.9,11.4,11.4,30.3,24.3,53.1,23.8
McGill University,mcgill-university,logo/88d833c3e.png,70,Canada,ca,3,27.9,32.5,0,19.2,25.8,62.1,26.8
Purdue University - West Lafayette,purdue-university-west-lafayette,logo/2ef5fbfcc.png,70,United States,us,34-36,27.9,13.4,22.8,19.2,23.1,53.2,23.7
Rice University,rice-university,logo/3bd736da6.png,70,United States,us,34-36,27.9,16.1,21.4,35.8,19.7,32.4,38.6
Leiden University,leiden-university,logo/970699879.png,74,Netherlands,nl,3,27.7,17.6,9.3,28.7,20.6,51.9,33
Pennsylvania State University - University Park,pennsylvania-state-university-university-park,logo/1069b7da2.png,74,United States,us,37,27.7,10.2,0,34.5,28.7,55.1,24.6
University of Bristol,university-of-bristol,logo/73d83b1e4.png,74,United Kingdom,gb,8,27.7,7.2,16.1,23.5,30,48.4,28.6
Stockholm University,stockholm-university,logo/bd0e71ccb.png,77,Sweden,se,3,27.6,23.8,27.1,16.6,22.1,43.8,27.4
Technion-Israel Institute of Technology,technion-israel-institute-of-technology,logo/547232002.png,77,Israel,il,1,27.6,23.3,37.2,19.2,20.6,32.1,28.8
Erasmus University Rotterdam,erasmus-university-rotterdam,logo/7dc2ef049.png,79,Netherlands,nl,4,27.5,0,14.7,48.8,14.6,36.4,40.2
Georgia Institute of Technology,georgia-institute-of-technology,logo/ce6aa6357.png,79,United States,us,38,27.5,12.4,0,38.3,24.6,46.6,38
Mayo Medical School,mayo-clinic-alix-school-of-medicine,logo-jpg/d60a8d8e800.jpg,81,United States,us,39,27.3,0,0,50.7,13.8,51.3,35.9
Swiss Federal Institute of Technology Lausanne,swiss-federal-institute-of-technology-lausanne,logo/1946ead7f.png,81,Switzerland,ch,4,27.3,0,0,34.5,33.1,43.8,44.4
Nagoya University,nagoya-university,logo/958492796.png,83,Japan,jp,3,27.2,28.7,25,16.6,18.8,46.2,25
University of California - Irvine,university-of-california-irvine,logo/b1df85949.png,83,United States,us,40,27.2,0,28.9,21.4,22.7,47.6,24.8
National University of Singapore,national-university-of-singapore,logo/31943e0cb.png,85,Singapore,sg,1,27.1,0,0,30.3,22.4,62.1,35.5
KU Leuven,ku-leuven,logo/666263d88.png,86,Belgium,be,2,27,0,0,33.2,22.4,60.9,31.2
McMaster University,mcmaster-university,logo/0f693978a.png,86,Canada,ca,4,27,12.4,18.6,34.5,11.3,46.3,30.8
Moscow State University,moscow-state-university,logo/98123a275.png,86,Russia,ru,1,27,40.9,32.6,0,9.7,52.5,33.7
University of Florida,university-of-florida,logo/a1fc569d1.png,86,United States,us,41,27,16.8,0,28.7,18.9,63.6,24.8
University of Pittsburgh - Pittsburgh Campus,university-of-pittsburgh,logo/bfcc56ad8.png,90,United States,us,42,26.9,18.3,0,33.2,18.1,62,18.9
Carnegie Mellon University,carnegie-mellon-university,logo/e1f857b46.png,91,United States,us,43,26.8,31.3,31.2,21.4,12.3,35.6,30.1
Monash University,monash-university,logo/6d8339a6f.png,91,Australia,au,5,26.8,0,0,28.7,23.1,64.6,29.7
The University of Western Australia,the-university-of-western-australia,logo/535124d88.png,93,Australia,au,6,26.5,13.4,13.9,25.3,15.7,51.1,33.5
The Ohio State University - Columbus,the-ohio-state-university-columbus,logo/1ccdfc090.png,94,United States,us,44,26.4,12.4,0,27.1,21.3,65.3,18.6
The Hebrew University of Jerusalem,the-hebrew-university-of-jerusalem,logo/ee11c32f8.png,95,Israel,il,2,26.2,31.7,27.9,13.5,17.9,39,28.1
Nanyang Technological University,nanyang-technological-university,logo/f3d48b4a3.png,96,Singapore,sg,2,25.9,0,0,35.8,19.2,55.2,33.5
University of Basel,university-of-basel,logo/4b95c2a51.png,96,Switzerland,ch,5,25.9,23.3,16.1,13.5,27.1,40.5,36.3
University of California - Davis,university-of-california-davis,logo/59eef6399.png,96,United States,us,45,25.9,0,0,25.3,30.5,59.3,23.6
University of Goettingen,university-of-goettingen,logo/f34acde58.png,99,Germany,de,4,25.7,30.5,14.7,21.4,22.1,39,27.4
The University of Texas M. D. Anderson Cancer Center,the-university-of-texas-m-d-anderson-cancer-center,logo/1100fcdc8.png,100,United States,us,46,25.1,0,0,31.8,23,42.7,50.7
Aix Marseille University,aix-marseille-university,logo/db573f4a7.png,101-150,France,fr,4-6,,13.4,0,23.5,24.5,54.3,19.7
Arizona State University,arizona-state-university,logo/4b703d82d.png,101-150,United States,us,47-58,,0,19.7,16.6,21.9,47.1,22.9
Baylor College of Medicine,baylor-college-of-medicine,logo/413ba3e0b.png,101-150,United States,us,47-58,,0,0,23.5,30.1,44.5,19.1
Brown University,brown-university,logo/3d8b527ff.png,101-150,United States,us,47-58,,14.4,19.7,9.6,20.5,46.1,33
Cardiff University,cardiff-university,logo/0d9ee072c.png,101-150,United Kingdom,gb,9-16,,0,16.1,23.5,18,43.7,25.3
Case Western Reserve University,case-western-reserve-university,logo/885955e6b.png,101-150,United States,us,47-58,,32.5,10.7,19.2,15.8,40.5,24.7
Emory University,emory-university,logo/7489183e0.png,101-150,United States,us,47-58,,0,0,19.2,25.3,54.8,21.8
Fudan University,fudan-university,logo/28312850.png,101-150,China,cn,4-7,,0,0,23.5,15,64.6,20.8
Icahn School of Medicine at Mount Sinai,icahn-school-of-medicine-at-mount-sinai,logo-jpg/a23fc3bb300.jpg,101-150,United States,us,47-58,,0,0,40.6,25.8,41.2,19
Indiana University Bloomington,indiana-university-bloomington,logo/7a6b45fcc.png,101-150,United States,us,47-58,,10.2,21.3,13.5,18.6,40.3,19.4
King Abdulaziz University,king-abdulaziz-university,logo-jpg/ca4482ae600.jpg,101-150,Saudi Arabia,sa,1-2,,0,0,43.9,12.4,46.7,16.6
King Saud University,king-saud-university,logo/a8ed57dd5.png,101-150,Saudi Arabia,sa,1-2,,0,0,44.9,3.9,47.8,18.2
Lund University,lund-university,logo/165fbbe8f.png,101-150,Sweden,se,4-5,,20.9,0,16.6,19.1,53.5,23.6
Michigan State University,michigan-state-university,logo/3be5907be.png,101-150,United States,us,47-58,,8.8,0,21.4,22,54.8,19.3
Norwegian University of Science and Technology - NTNU,norwegian-university-of-science-and-technology-ntnu,logo/5cbe779ad.png,101-150,Norway,no,2,,13.4,20.8,19.2,13.8,42.2,20.5
Osaka University,osaka-university,logo/433a187e9.png,101-150,Japan,jp,4-5,,8.8,0,27.1,21.6,52.5,21.7
Radboud University Nijmegen,radboud-university-nijmegen,logo/6759d15cf.png,101-150,Netherlands,nl,5-8,,16.1,0,19.2,20.2,52.8,36.2
Rutgers - The State University of New Jersey - New Brunswick,rutgers-the-state-university-of-new-jersey-new-brunswick,logo/c01c983b9.png,101-150,United States,us,47-58,,10.2,18.6,21.4,25.3,43.8,16.9
Seoul National University,seoul-national-university,logo/4d302fc4e.png,101-150,South Korea,kr,1,,0,0,16.6,15.9,72.2,24.5
Shanghai Jiao Tong University,shanghai-jiao-tong-university,logo/27403919.png,101-150,China,cn,4-7,,0,0,16.6,13,79.4,23.6
Sun Yat-sen University,sun-yat-sen-university,logo/46293852.png,101-150,China,cn,4-7,,0,0,21.4,12.6,65.3,18
The University of Adelaide,the-university-of-adelaide,logo/13e383993.png,101-150,Australia,au,7-8,,14.4,0,25.3,15.5,46.4,30.4
The University of Hong Kong,the-university-of-hong-kong,logo/cbf530ad3.png,101-150,China-Hong Kong,hk,1,,0,0,33.2,14.4,49.9,29.1
The University of New South Wales,the-university-of-new-south-wales,logo/269ebda14.png,101-150,Australia,au,7-8,,0,0,23.5,19.4,64.5,28.2
The University of Sheffield,the-university-of-sheffield,logo/08629522c.png,101-150,United Kingdom,gb,9-16,,17.6,13.1,13.5,16.6,47.6,23.1
Tohoku University,tohoku-university,logo/cd197349d.png,101-150,Japan,jp,4-5,,14.4,0,16.6,18.2,52.1,21.6
University of Alberta,university-of-alberta,logo/f1242c7ae.png,101-150,Canada,ca,5-6,,11.4,0,16.6,17.4,57.7,23.9
University of Amsterdam,university-of-amsterdam,logo/054e1350c.png,101-150,Netherlands,nl,5-8,,5.1,0,25.3,19.6,52,28.5
University of Arizona,university-of-arizona,logo/b51ca4f00.png,101-150,United States,us,47-58,,14.4,0,23.5,27.2,50.3,23.5
University of Bern,university-of-bern,logo/0881a5f78.png,101-150,Switzerland,ch,6-7,,12.4,0,28.7,23.7,45,33.5
University of Birmingham,university-of-birmingham,logo/aac49270e.png,101-150,United Kingdom,gb,9-16,,18.3,9.3,19.2,14.7,47.8,22.9
University of Bonn,university-of-bonn,logo/68c81f6c8.png,101-150,Germany,de,5-7,,15.2,19.5,21.4,19.2,40.4,26.6
University of California - Santa Cruz,university-of-california-santa-cruz,logo/9ca868f71.png,101-150,United States,us,47-58,,0,0,40.6,29.5,29.9,38.7
University of Frankfurt,goethe-university-frankfurt,logo/4c5e6a039.png,101-150,Germany,de,5-7,,30,0,16.6,21.2,39.7,25.7
University of Freiburg,university-of-freiburg,logo/023a63f53.png,101-150,Germany,de,5-7,,22.1,18.6,16.6,16,38.5,25
University of Gothenburg,university-of-gothenburg,logo/2419f8b06.png,101-150,Sweden,se,4-5,,0,15.2,19.2,13.7,45.9,21.9
University of Lausanne,university-of-lausanne,logo/5051a54b0.png,101-150,Switzerland,ch,6-7,,12.4,17,16.6,22.5,34.9,24
University of Leeds,university-of-leeds,logo/6dd8db10a.png,101-150,United Kingdom,gb,9-16,,16.8,0,27.1,19.5,46.8,22.8
University of Liverpool,university-of-liverpool,logo/d951c4194.png,101-150,United Kingdom,gb,9-16,,16.8,13.1,16.6,20.7,46.3,25.7
University of Montreal,university-of-montreal,logo/b0c53560f.png,101-150,Canada,ca,5-6,,11.4,0,19.2,16.2,52.9,23.9
University of Nottingham,university-of-nottingham,logo/0bf332f99.png,101-150,United Kingdom,gb,9-16,,11.4,19.7,21.4,13.4,48.8,22.2
University of Science and Technology of China,university-of-science-and-technology-of-china,logo/50132214.png,101-150,China,cn,4-7,,0,0,21.4,20.4,60.6,26.2
University of Southampton,university-of-southampton,logo/ed12f6724.png,101-150,United Kingdom,gb,9-16,,0,0,27.1,22.5,49.4,25.9
University of Strasbourg,university-of-strasbourg,logo/cffce1361.png,101-150,France,fr,4-6,,28.3,33.1,0,17.1,37.5,22.1
University of Utah,university-of-utah,logo/755c0861c.png,101-150,United States,us,47-58,,0,11.4,19.2,24.6,51.6,28.3
University of Wageningen,wageningen-university-research,logo/e48392d63.png,101-150,Netherlands,nl,5-8,,0,0,28.7,16.6,42,35.1
University of Warwick,university-of-warwick,logo/90bb99399.png,101-150,United Kingdom,gb,9-16,,13.4,29.4,9.6,16.6,43.8,26.8
University Paris Diderot - Paris 7,university-paris-diderot-paris-7,logo/e2dbeabe6.png,101-150,France,fr,4-6,,11.4,9.3,16.6,27.9,47.2,24.7
VU University Amsterdam,vrije-universiteit-amsterdam,logo/9882fdffd.png,101-150,Netherlands,nl,5-8,,0,0,33.2,15.7,54.7,35.2
Weizmann Institute of Science,weizmann-institute-of-science,logo/f5dfa93ce.png,101-150,Israel,il,3,,17.6,16.1,13.5,36.1,28.3,25.4
Catholic University of Louvain,catholic-university-of-louvain,logo/ad05feb78.png,151-200,Belgium,be,3-4,,10.2,13.1,19.2,9.9,35.7,27.1
Curtin University,curtin-university,logo/99e4b9934.png,151-200,Australia,au,9,,0,0,21.4,13.9,43.7,29.3
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,151-200,Netherlands,nl,9,,11.4,0,13.5,18.2,43.2,24.8
Harbin Institute of Technology,harbin-institute-of-technology,logo/88331082.png,151-200,China,cn,8-12,,0,0,21.4,8.7,58.6,15.6
Hokkaido University,hokkaido-university,logo/0ed9be4d1.png,151-200,Japan,jp,6-7,,11.4,16.1,9.6,11,44.8,20.1
Huazhong University of Science and Technology,huazhong-university-of-science-and-technology,logo/69664504.png,151-200,China,cn,8-12,,0,0,9.6,8.3,63.3,17.1
London School of Economics and Political Science,london-school-of-economics-and-political-science,logo/21a6b0778.png,151-200,United Kingdom,gb,17-21,,23.8,16.1,0,,31.3,27.7
London School of Hygiene & Tropical Medicine,london-school-of-hygiene-tropical-medicine,logo/44c92e762.png,151-200,United Kingdom,gb,17-21,,7.2,0,27.1,10,35.2,35.4
Nanjing University,nanjing-university,logo/44696062.png,151-200,China,cn,8-12,,0,0,13.5,11.5,59.4,20.2
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,151-200,China-Taiwan,tw,1,,11.4,0,16.6,11.6,53,19.7
North Carolina State University - Raleigh,north-carolina-state-university-raleigh,logo/1df34c570.png,151-200,United States,us,59-69,,0,0,21.4,13.5,44.7,20
Oregon Health and Science University,oregon-health-and-science-university,logo/e0d414de9.png,151-200,United States,us,59-69,,0,0,16.6,24.3,37.2,21.3
Oregon State University,oregon-state-university,logo/5f1862f7c.png,151-200,United States,us,59-69,,10.2,0,19.2,21.9,38.8,23.8
Queen Mary University of London,queen-mary-university-of-london,logo/7aaa63173.png,151-200,United Kingdom,gb,17-21,,17.6,0,19.2,17.4,39.3,24
Sichuan University,sichuan-university,logo/75651370.png,151-200,China,cn,8-12,,0,0,13.5,9.2,61.7,14.5
Sungkyunkwan University,sungkyunkwan-university,logo/13a2c1830.png,151-200,South Korea,kr,2,,0,0,16.6,13.1,51.4,22.4
Technical University of Denmark,technical-university-of-denmark,logo/2a23ba513.png,151-200,Denmark,dk,3,,5.1,11.4,16.6,16.8,42.7,24.6
Tel Aviv University,tel-aviv-university,logo/3384913de.png,151-200,Israel,il,4,,0,0,9.6,18.8,51.8,27.4
Texas A&M University,texas-a-m-university,logo/df03442c2.png,151-200,United States,us,59-69,,0,0,21.4,16.6,55.1,18.7
The Chinese University of Hong Kong,the-chinese-university-of-hong-kong,logo/d7b4fe8fe.png,151-200,China-Hong Kong,hk,2,,0,13.9,13.5,11.6,46.9,26.2
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,151-200,Canada,ca,7-9,,0,0,19.2,14.5,48.3,20.8
The University of Glasgow,the-university-of-glasgow,logo-jpg/f072bed2b00.jpg,151-200,United Kingdom,gb,17-21,,7.2,0,21.4,19.2,44.2,23.5
Tokyo Institute of Technology,tokyo-institute-of-technology,logo/b7135745d.png,151-200,Japan,jp,6-7,,12.4,29.4,0,14.4,37.8,28.6
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,151-200,Ireland,ie,1,,15.2,13.1,16.6,16.2,33.5,21.6
TU Dresden,tu-dresden,logo-jpg/fce781c0600.jpg,151-200,Germany,de,8-14,,0,0,21.4,17.5,43.2,25.1
Tufts University,tufts-university,logo/a74ac6721.png,151-200,United States,us,59-69,,18.3,16.1,16.6,12.5,35.6,25.1
Université Grenoble Alpes,universit-grenoble-alpes,logo/85f28315e.png,151-200,France,fr,7-8,,0,14.7,0,24.2,47,20.5
Université libre de Bruxelles (ULB),universit-libre-de-bruxelles-ulb,logo/64cca2113.png,151-200,Belgium,be,3-4,,19.7,26.3,0,14.6,34.6,32
University of Barcelona,university-of-barcelona,logo/bb05b95cc.png,151-200,Spain,es,1,,0,0,27.1,12.5,53.3,23.2
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,151-200,United States,us,59-69,,12.4,0,27.1,16.7,35.5,25.7
University of Cologne,university-of-cologne,logo/0e5b47b25.png,151-200,Germany,de,8-14,,0,11.4,9.6,20,39.7,22.9
University of Exeter,university-of-exeter,logo/e757ee576.png,151-200,United Kingdom,gb,17-21,,0,0,30.3,18.7,39.1,26.9
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,151-200,Germany,de,8-14,,11.4,0,16.6,22.6,39.1,23.9
University of Iowa,university-of-iowa,logo/64ddaf953.png,151-200,United States,us,59-69,,0,0,19.2,14.8,46.9,17.8
University of Leipzig,university-of-leipzig,logo/95371c744.png,151-200,Germany,de,8-14,,11.4,13.1,13.5,10.3,35.7,20.7
University of Lisbon,university-of-lisbon,logo/5be973b27.png,151-200,Portugal,pt,1,,0,8,9.6,12.5,50.1,26
University of Massachusetts Amherst,university-of-massachusetts-amherst,logo/cc867307c.png,151-200,United States,us,59-69,,13.4,0,25.3,15.7,38.5,23.2
University of Massachusetts Chan Medical School,university-of-massachusetts-medical-school-worcester,logo/c2a3365ca.png,151-200,United States,us,59-69,,0,19.7,9.6,23.1,26.6,20.5
University of Milan,university-of-milan,logo/22f0a5d5b.png,151-200,Italy,it,1,,16.8,0,13.5,10.1,49.9,23.3
University of Muenster,university-of-muenster,logo-jpg/99b87390900.jpg,151-200,Germany,de,8-14,,19,13.1,16.6,17,35.8,22.9
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,151-200,Canada,ca,7-9,,0,0,13.5,17.8,46.8,22.3
University of Paris Descartes (Paris 5),university-of-paris-descartes-paris-5,logo/235b7fe5f.png,151-200,France,fr,7-8,,11.4,9.3,21.4,10.8,43.5,22.9
University of Rochester,university-of-rochester,logo/9fac3887f.png,151-200,United States,us,59-69,,27.8,7.6,13.5,17.5,39.9,17.9
University of Sao Paulo,university-of-sao-paulo,logo/439ebbf7b.png,151-200,Brazil,br,1,,0,0,0,14.2,76.2,17.1
University of Tuebingen,university-of-tuebingen,logo/ffb5a5c9e.png,151-200,Germany,de,8-14,,22.1,0,9.6,18.9,43.1,24.7
University of Vienna,university-of-vienna,logo/442aa1711.png,151-200,Austria,at,1,,13.4,0,21.4,19.1,38.1,26.9
University of Virginia,university-of-virginia,logo/3d702cdba.png,151-200,United States,us,59-69,,0,0,19.2,24.6,46.1,19.1
University of Waterloo,university-of-waterloo,logo/afeac310e.png,151-200,Canada,ca,7-9,,0,0,21.4,12.6,44,23.4
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,151-200,Germany,de,8-14,,19,0,21.4,15.5,32.2,21.4
Xian Jiaotong University,xian-jiaotong-university,logo/77584005.png,151-200,China,cn,8-12,,0,0,9.6,9.3,61.1,17
Aalborg University,aalborg-university,logo/9da905b7f.png,201-300,Denmark,dk,4,,0,0,25.3,6.8,36,21.8
Beihang University,beihang-university,logo/22403670.png,201-300,China,cn,13-23,,0,0,16.6,6.8,49.7,16.4
Beijing Normal University,beijing-normal-university,logo/38816505.png,201-300,China,cn,13-23,,15.2,0,13.5,7.9,43.8,16.4
