name,code,logo,rank,region,region_code,region_ranking,score,indicator_Alumni,indicator_Award,indicator_HiCi,indicator_N&S,indicator_PUB,indicator_PCP
University of Southern California,university-of-southern-california,logo/f94b07167.png,54,United States,us,33,31.7,0,31.3,36.2,20.8,54,25.5
The University of Queensland,the-university-of-queensland,logo/9d6b97a7c.png,55,Australia,au,2,31.6,12.4,0,40.8,25.6,64.8,34.9
University of Helsinki,university-of-helsinki,logo/174aa57e2.png,56,Finland,fi,1,31.5,18.3,20.8,30.9,22.6,53.5,34.9
University of Munich,university-of-munich,logo/6d76dd8bd.png,57,Germany,de,3,31.4,25.4,18.9,21.8,31.6,51.7,34.5
University of Zurich,university-of-zurich,logo/897c2afe4.png,58,Switzerland,ch,2,31.3,5.1,23.7,28.9,28.2,53.1,33.6
University of Groningen,university-of-groningen,logo/cb5787d1f.png,59,Netherlands,nl,2,31.1,13.4,25.2,28.9,19.5,54.5,35.6
University of Geneva,university-of-geneva,logo/7cd1dc0d1.png,60,Switzerland,ch,3,31,26.9,27.9,26.7,27.5,39.9,33
University of Bristol,university-of-bristol,logo/73d83b1e4.png,61,United Kingdom,gb,8,30.1,7.2,16.1,30.9,33.3,47.7,31.5
University of Oslo,university-of-oslo,logo/2d1aa99b3.png,62,Norway,no,1,29.9,27.8,32.2,15.4,18,52.7,28.7
Uppsala University,uppsala-university,logo/8e0a7d1d4.png,63,Sweden,se,2,29.8,17.6,27.1,18.9,25,51.6,29.3
University of California - Irvine,university-of-california-irvine,logo/b1df85949.png,64,United States,us,34,29.4,0,28.9,30.9,24.2,46.8,26.8
Aarhus University,aarhus-university,logo/0ec23abb4.png,65,Denmark,dk,2,29.1,11.4,21.8,18.9,24.8,54.5,33.3
McMaster University,mcmaster-university,logo/0f693978a.png,66,Canada,ca,3,29,12.4,18.6,42.3,12.9,45,34.3
McGill University,mcgill-university,logo/88d833c3e.png,67,Canada,ca,4,28.9,32.5,0,24.4,27.1,60.2,27.1
University of Pittsburgh - Pittsburgh Campus,university-of-pittsburgh,logo/bfcc56ad8.png,68,United States,us,35,28.7,18.3,0,42.3,19,60.3,19.9
Ecole Normale Superieure - Paris,ecole-normale-superieure-paris,logo/8c5918f6b.png,69,France,fr,3,28.6,48.4,27.6,0,18.3,28.3,83.1
Ghent University,ghent-university,logo/a05682830.png,69,Belgium,be,1,28.6,5.1,13.1,30.9,17.6,58.5,35.2
Mayo Medical School,mayo-clinic-alix-school-of-medicine,logo-jpg/d60a8d8e800.jpg,71,United States,us,36,28.5,0,0,55.6,15.2,49.9,37.9
Peking University,peking-university,logo/86350223.png,71,China,cn,2,28.5,11.4,0,26.7,27,68.4,23.4
Erasmus University Rotterdam,erasmus-university-rotterdam,logo/7dc2ef049.png,73,Netherlands,nl,3,28.4,0,14.7,54.6,14.2,34.3,42.9
Rice University,rice-university,logo/3bd736da6.png,74,United States,us,37,28.2,16.1,21.4,39.3,18.5,30.9,39.5
Stockholm University,stockholm-university,logo/bd0e71ccb.png,74,Sweden,se,3,28.2,23.8,27.1,21.8,21.2,41.8,28.2
Swiss Federal Institute of Technology Lausanne,swiss-federal-institute-of-technology-lausanne,logo/1946ead7f.png,76,Switzerland,ch,4,28.1,0,0,39.3,33,42.6,45.7
Purdue University - West Lafayette,purdue-university-west-lafayette,logo/2ef5fbfcc.png,77,United States,us,38,28,13.4,22.8,18.9,25.4,51.5,23.7
Monash University,monash-university,logo/6d8339a6f.png,78,Australia,au,3,27.9,0,0,37.8,22.8,60.5,30.9
Rutgers - The State University of New Jersey - New Brunswick,rutgers-the-state-university-of-new-jersey-new-brunswick,logo/c01c983b9.png,79,United States,us,39,27.8,10.2,18.6,34.5,25.2,43.4,18.6
Boston University,boston-university,logo/cbbf3b6e2.png,80,United States,us,40-42,27.7,11.4,11.4,30.9,24.7,51.2,23.9
Carnegie Mellon University,carnegie-mellon-university,logo/e1f857b46.png,80,United States,us,40-42,27.7,31.3,31.2,24.4,14.1,34.9,30.9
The Ohio State University - Columbus,the-ohio-state-university-columbus,logo/1ccdfc090.png,80,United States,us,40-42,27.7,12.4,0,36.2,21.2,62.5,19.3
University of Sydney,university-of-sydney,logo/6f7db18c8.png,83,Australia,au,4,27.5,14.4,0,28.9,18.2,66.4,28.4
Nagoya University,nagoya-university,logo/958492796.png,84,Japan,jp,3,27.2,28.7,25,18.9,18.3,44.3,24.7
Georgia Institute of Technology,georgia-institute-of-technology,logo/ce6aa6357.png,85,United States,us,43-45,27.1,12.4,0,40.8,24.3,44.8,33.1
Pennsylvania State University - University Park,pennsylvania-state-university-university-park,logo/1069b7da2.png,85,United States,us,43-45,27.1,10.2,0,32.7,28.6,54.4,24.1
University of California - Davis,university-of-california-davis,logo/59eef6399.png,85,United States,us,43-45,27.1,0,0,30.9,31.2,58.6,24.8
Leiden University,leiden-university,logo/970699879.png,88,Netherlands,nl,4,27,17.6,9.3,26.7,20.7,50.6,32.8
University of Florida,university-of-florida,logo/a1fc569d1.png,88,United States,us,46,27,16.8,0,30.9,19.5,61,24.4
KU Leuven,ku-leuven,logo/666263d88.png,90,Belgium,be,2,26.9,0,0,34.5,22.9,58.6,31.1
National University of Singapore,national-university-of-singapore,logo/31943e0cb.png,91,Singapore,sg,1,26.8,0,0,32.7,20.6,60.1,35.5
The University of Western Australia,the-university-of-western-australia,logo/535124d88.png,91,Australia,au,5,26.8,13.4,13.9,28.9,15.8,49.5,33.1
Moscow State University,moscow-state-university,logo/98123a275.png,93,Russia,ru,1,26.6,40.9,32.6,0,8.9,51.6,33.8
Technion-Israel Institute of Technology,technion-israel-institute-of-technology,logo/547232002.png,93,Israel,il,1,26.6,23.3,37.2,15.4,18.7,33,28.6
University of Basel,university-of-basel,logo/4b95c2a51.png,95,Switzerland,ch,5,26.3,19,16.1,18.9,25.5,40.1,37.4
University of Goettingen,university-of-goettingen,logo/f34acde58.png,95,Germany,de,4,26.3,30.5,14.7,24.4,22.1,38.5,28.3
The Australian National University,the-australian-national-university,logo/e6233a5b3.png,97,Australia,au,6,26.1,13.4,19,15.4,24.5,47.2,30.5
University of California - Santa Cruz,university-of-california-santa-cruz,logo/9ca868f71.png,98,United States,us,47,26,0,0,47.6,29.5,29.1,42.1
Cardiff University,cardiff-university,logo/0d9ee072c.png,99,United Kingdom,gb,9,25.9,0,16.1,36.2,17.3,43,28.6
University of Arizona,university-of-arizona,logo/b51ca4f00.png,99,United States,us,48,25.9,14.4,0,30.9,27.3,49,24.7
Aix Marseille University,aix-marseille-university,logo/db573f4a7.png,101-150,France,fr,4-6,,13.4,0,24.4,25.9,52.4,19.5
Arizona State University,arizona-state-university,logo/4b703d82d.png,101-150,United States,us,49-60,,0,19.7,21.8,22.5,44.9,22.9
Baylor College of Medicine,baylor-college-of-medicine,logo/413ba3e0b.png,101-150,United States,us,49-60,,0,0,26.7,30.7,42.2,19.7
Brown University,brown-university,logo/3d8b527ff.png,101-150,United States,us,49-60,,14.4,19.7,15.4,19.9,44.5,33.4
Case Western Reserve University,case-western-reserve-university,logo/885955e6b.png,101-150,United States,us,49-60,,30,10.7,21.8,17.9,39.5,24.9
Catholic University of Louvain,catholic-university-of-louvain,logo/ad05feb78.png,101-150,Belgium,be,3,,10.2,13.1,26.7,9.9,35.7,29.4
Emory University,emory-university,logo/7489183e0.png,101-150,United States,us,49-60,,0,0,32.7,22.1,52.3,23.3
Fudan University,fudan-university,logo/28312850.png,101-150,China,cn,3-6,,0,0,24.4,14.8,61.1,23.4
Icahn School of Medicine at Mount Sinai,icahn-school-of-medicine-at-mount-sinai,logo-jpg/a23fc3bb300.jpg,101-150,United States,us,49-60,,0,0,45,24.2,39.5,21.1
Indiana University Bloomington,indiana-university-bloomington,logo/7a6b45fcc.png,101-150,United States,us,49-60,,10.2,21.3,21.8,18,40.3,20.8
King Abdulaziz University,king-abdulaziz-university,logo-jpg/ca4482ae600.jpg,101-150,Saudi Arabia,sa,1-2,,0,0,52.3,11,46.4,18
King Saud University,king-saud-university,logo/a8ed57dd5.png,101-150,Saudi Arabia,sa,1-2,,0,0,45,3.9,48.2,18.3
Lund University,lund-university,logo/165fbbe8f.png,101-150,Sweden,se,4,,20.9,0,15.4,18,52.3,23.1
Michigan State University,michigan-state-university,logo/3be5907be.png,101-150,United States,us,49-60,,8.8,0,26.7,24.2,52.7,19.9
Nanyang Technological University,nanyang-technological-university,logo/f3d48b4a3.png,101-150,Singapore,sg,2,,0,0,37.8,14.9,53.3,33.3
Norwegian University of Science and Technology - NTNU,norwegian-university-of-science-and-technology-ntnu,logo/5cbe779ad.png,101-150,Norway,no,2,,13.4,20.8,15.4,13.5,39.9,22.7
Osaka University,osaka-university,logo/433a187e9.png,101-150,Japan,jp,4-5,,8.8,0,30.9,23.6,50.9,22.2
Radboud University Nijmegen,radboud-university-nijmegen,logo/6759d15cf.png,101-150,Netherlands,nl,5-8,,16.1,0,15.4,19.5,51.7,35
Seoul National University,seoul-national-university,logo/4d302fc4e.png,101-150,South Korea,kr,1,,0,0,18.9,17.2,69.1,23.8
Shanghai Jiao Tong University,shanghai-jiao-tong-university,logo/27403919.png,101-150,China,cn,3-6,,0,0,15.4,11.3,74.4,26.4
Texas A&M University,texas-a-m-university,logo/df03442c2.png,101-150,United States,us,49-60,,0,0,28.9,17.8,52,19.2
The Hebrew University of Jerusalem,the-hebrew-university-of-jerusalem,logo/ee11c32f8.png,101-150,Israel,il,2-3,,31.7,27.9,10.9,17.7,38.5,28.1
The University of Adelaide,the-university-of-adelaide,logo/13e383993.png,101-150,Australia,au,7-8,,14.4,0,26.7,13.8,45.5,30.9
The University of Glasgow,the-university-of-glasgow,logo-jpg/f072bed2b00.jpg,101-150,United Kingdom,gb,10-17,,7.2,0,28.9,18.9,43.1,24.8
The University of Hong Kong,the-university-of-hong-kong,logo/cbf530ad3.png,101-150,China-Hong Kong,hk,1,,0,0,34.5,13.4,45.9,28.1
The University of New South Wales,the-university-of-new-south-wales,logo/269ebda14.png,101-150,Australia,au,7-8,,0,0,18.9,19.2,62.1,25.2
The University of Sheffield,the-university-of-sheffield,logo/08629522c.png,101-150,United Kingdom,gb,10-17,,17.6,13.1,18.9,17.1,45.9,23.5
The University of Texas M. D. Anderson Cancer Center,the-university-of-texas-m-d-anderson-cancer-center,logo/1100fcdc8.png,101-150,United States,us,49-60,,0,0,36.2,20.6,41.5,50.5
Tohoku University,tohoku-university,logo/cd197349d.png,101-150,Japan,jp,4-5,,14.4,0,18.9,18.1,51.4,21.6
University of Alberta,university-of-alberta,logo/f1242c7ae.png,101-150,Canada,ca,5,,11.4,0,24.4,17.7,56.6,24.5
University of Amsterdam,university-of-amsterdam,logo/054e1350c.png,101-150,Netherlands,nl,5-8,,5.1,0,30.9,20.4,53.5,30.7
University of Bern,university-of-bern,logo/0881a5f78.png,101-150,Switzerland,ch,6,,12.4,0,32.7,24.8,43,34.8
University of Birmingham,university-of-birmingham,logo/aac49270e.png,101-150,United Kingdom,gb,10-17,,18.3,9.3,28.9,12.4,46.7,24.2
University of Bonn,university-of-bonn,logo/68c81f6c8.png,101-150,Germany,de,5-7,,15.2,19.5,24.4,20.5,39.1,27.4
University of Frankfurt,goethe-university-frankfurt,logo/4c5e6a039.png,101-150,Germany,de,5-7,,30,0,26.7,20.2,37.5,27.1
University of Freiburg,university-of-freiburg,logo/023a63f53.png,101-150,Germany,de,5-7,,18.3,18.6,18.9,17.4,38.8,25.7
University of Leeds,university-of-leeds,logo/6dd8db10a.png,101-150,United Kingdom,gb,10-17,,16.8,0,32.7,20.5,44.9,24.3
University of Liverpool,university-of-liverpool,logo/d951c4194.png,101-150,United Kingdom,gb,10-17,,16.8,13.1,15.4,19.4,43.9,24.8
University of Nottingham,university-of-nottingham,logo/0bf332f99.png,101-150,United Kingdom,gb,10-17,,11.4,19.7,24.4,14.8,47.9,22.1
University of Rochester,university-of-rochester,logo/9fac3887f.png,101-150,United States,us,49-60,,24.3,7.6,18.9,18.6,39.1,20.3
University of Science and Technology of China,university-of-science-and-technology-of-china,logo/50132214.png,101-150,China,cn,3-6,,0,0,18.9,18.6,56,27
University of Southampton,university-of-southampton,logo/ed12f6724.png,101-150,United Kingdom,gb,10-17,,0,0,28.9,22.2,48.8,26.2
University of Strasbourg,university-of-strasbourg,logo/cffce1361.png,101-150,France,fr,4-6,,28.3,33.1,0,17.1,37.4,21.8
University of Utah,university-of-utah,logo/755c0861c.png,101-150,United States,us,49-60,,0,11.4,26.7,25.7,49,24
University of Wageningen,wageningen-university-research,logo/e48392d63.png,101-150,Netherlands,nl,5-8,,0,0,28.9,17.4,42.4,35.3
University of Warwick,university-of-warwick,logo/90bb99399.png,101-150,United Kingdom,gb,10-17,,13.4,29.4,10.9,16.1,41.5,26.1
University Paris Diderot - Paris 7,university-paris-diderot-paris-7,logo/e2dbeabe6.png,101-150,France,fr,4-6,,11.4,9.3,15.4,29.5,46.2,24.5
VU University Amsterdam,vrije-universiteit-amsterdam,logo/9882fdffd.png,101-150,Netherlands,nl,5-8,,0,0,36.2,16,54.1,35.9
Weizmann Institute of Science,weizmann-institute-of-science,logo/f5dfa93ce.png,101-150,Israel,il,2-3,,17.6,16.1,18.9,33.9,28,25.8
Zhejiang University,zhejiang-university,logo/88311656.png,101-150,China,cn,3-6,,0,0,26.7,15.2,70.8,21.8
China Medical University (Taichung),china-medical-university-taichung,logo/e4e511a59.png,151-200,China-Taiwan,tw,1-2,,0,0,37.8,2.1,32.1,35
Curtin University,curtin-university,logo/99e4b9934.png,151-200,Australia,au,9-10,,0,0,21.8,13.6,42.1,29.1
Delft University of Technology,delft-university-of-technology,logo/a0e573fe4.png,151-200,Netherlands,nl,9,,11.4,0,15.4,16.7,41.6,24.4
Harbin Institute of Technology,harbin-institute-of-technology,logo/88331082.png,151-200,China,cn,7-9,,0,0,21.8,7.7,55.1,17.7
Hokkaido University,hokkaido-university,logo/0ed9be4d1.png,151-200,Japan,jp,6-7,,11.4,16.1,10.9,13.2,43.6,20
London School of Economics and Political Science,london-school-of-economics-and-political-science,logo/21a6b0778.png,151-200,United Kingdom,gb,18-20,,23.8,16.1,10.9,,29.7,28.1
Macquarie University,macquarie-university,logo/b9794c3ca.png,151-200,Australia,au,9-10,,0,0,26.7,11.7,36.4,28.3
National Taiwan University,national-taiwan-university,logo/075ca4af3.png,151-200,China-Taiwan,tw,1-2,,11.4,0,15.4,11.9,52.4,19.4
Oregon State University,oregon-state-university,logo/5f1862f7c.png,151-200,United States,us,61-70,,10.2,0,18.9,21.2,37.1,23.3
Queen Mary University of London,queen-mary-university-of-london,logo/7aaa63173.png,151-200,United Kingdom,gb,18-20,,17.6,0,21.8,15.8,38.1,23.6
Sapienza University of Rome,sapienza-university-of-rome,logo/7ecaa1198.png,151-200,Italy,it,1-2,,11.4,13.1,0,9.3,52.7,19
Sichuan University,sichuan-university,logo/75651370.png,151-200,China,cn,7-9,,0,0,15.4,8.6,57.5,17.4
Sun Yat-sen University,sun-yat-sen-university,logo/46293852.png,151-200,China,cn,7-9,,0,0,15.4,11.5,59.5,19.3
Technical University of Denmark,technical-university-of-denmark,logo/2a23ba513.png,151-200,Denmark,dk,3,,5.1,11.4,15.4,15.8,41.4,24.1
Tel Aviv University,tel-aviv-university,logo/3384913de.png,151-200,Israel,il,4,,0,0,10.9,16.8,50.6,27
The Chinese University of Hong Kong,the-chinese-university-of-hong-kong,logo/d7b4fe8fe.png,151-200,China-Hong Kong,hk,2,,0,13.9,18.9,10.8,44.2,25.7
The University of Calgary,the-university-of-calgary,logo/2728e064d.png,151-200,Canada,ca,6-8,,0,0,26.7,13.7,46,21.4
Tokyo Institute of Technology,tokyo-institute-of-technology,logo/b7135745d.png,151-200,Japan,jp,6-7,,12.4,29.4,0,14,38.3,28.8
Trinity College Dublin,trinity-college-dublin,logo/a5359bee7.png,151-200,Ireland,ie,1,,15.2,13.1,21.8,15.3,31.9,22.3
TU Dresden,tu-dresden,logo-jpg/fce781c0600.jpg,151-200,Germany,de,8-15,,0,0,26.7,17.4,42.7,26.5
Tufts University,tufts-university,logo/a74ac6721.png,151-200,United States,us,61-70,,18.3,16.1,18.9,13.9,34.3,25.7
Université Grenoble Alpes,universit-grenoble-alpes,logo/85f28315e.png,151-200,France,fr,7-9,,0,14.7,0,23.9,46.3,20.3
Université libre de Bruxelles (ULB),universit-libre-de-bruxelles-ulb,logo/64cca2113.png,151-200,Belgium,be,4,,19.7,26.3,0,13.7,32.9,31
University of Bordeaux,university-of-bordeaux,logo/31283162c.png,151-200,France,fr,7-9,,0,0,24.4,16.8,40.4,19.4
University of California - Riverside,university-of-california-riverside,logo/5f4516909.png,151-200,United States,us,61-70,,12.4,0,26.7,19.4,33.6,26.7
University of Delaware,university-of-delaware,logo/0837d432d.png,151-200,United States,us,61-70,,10.2,16.1,15.4,10.2,32.8,19.8
University of Erlangen-Nuremberg,university-of-erlangen-nuremberg,logo/afb3d8190.png,151-200,Germany,de,8-15,,0,0,24.4,14.5,40.8,24.7
University of Exeter,university-of-exeter,logo/e757ee576.png,151-200,United Kingdom,gb,18-20,,0,0,26.7,18.6,36.9,25.5
University of Gothenburg,university-of-gothenburg,logo/2419f8b06.png,151-200,Sweden,se,5,,0,15.2,15.4,14.7,42.9,20.7
University of Hamburg,university-of-hamburg,logo/1f501fa40.png,151-200,Germany,de,8-15,,11.4,0,15.4,21.5,37.4,23.1
University of Innsbruck,university-of-innsbruck,logo/28dbaa74d.png,151-200,Austria,at,1-2,,0,9.3,21.8,18.7,26.2,28.3
University of Iowa,university-of-iowa,logo/64ddaf953.png,151-200,United States,us,61-70,,0,0,21.8,16.7,44.4,17.7
Kiel University,university-of-kiel,logo/0247385d2.png,151-200,Germany,de,8-15,,10.2,13.1,18.9,12,30.9,20.3
University of Lausanne,university-of-lausanne,logo/5051a54b0.png,151-200,Switzerland,ch,7,,0,0,24.4,21.9,35.8,24.4
University of Leipzig,university-of-leipzig,logo/95371c744.png,151-200,Germany,de,8-15,,11.4,13.1,18.9,10.4,32.9,21
University of Lisbon,university-of-lisbon,logo/5be973b27.png,151-200,Portugal,pt,1,,0,8,10.9,10.4,48.8,25.7
University of Massachusetts Amherst,university-of-massachusetts-amherst,logo/cc867307c.png,151-200,United States,us,61-70,,13.4,0,28.9,17.4,37.5,24
University of Massachusetts Chan Medical School,university-of-massachusetts-medical-school-worcester,logo/c2a3365ca.png,151-200,United States,us,61-70,,0,19.7,15.4,23.7,27.9,22.3
University of Miami,university-of-miami,logo/bbb3b957a.png,151-200,United States,us,61-70,,0,0,24.4,15.2,41.2,21.8
University of Montreal,university-of-montreal,logo/b0c53560f.png,151-200,Canada,ca,6-8,,11.4,0,10.9,15.7,50.5,22.1
University of Muenster,university-of-muenster,logo-jpg/99b87390900.jpg,151-200,Germany,de,8-15,,19,13.1,15.4,16.5,35.3,22.8
University of Nebraska - Lincoln,university-of-nebraska-lincoln,logo/49b53c7ad.png,151-200,United States,us,61-70,,16.8,0,21.8,14.1,36.1,22.1
University of Ottawa,university-of-ottawa,logo/eaae11f5f.png,151-200,Canada,ca,6-8,,0,0,21.8,16.7,46.1,22.9
University of Padua,university-of-padua,logo/290d176ce.png,151-200,Italy,it,1-2,,0,0,15.4,14.7,50.2,22.5
University of Paris Descartes (Paris 5),university-of-paris-descartes-paris-5,logo/235b7fe5f.png,151-200,France,fr,7-9,,11.4,9.3,24.4,11.1,42.5,22.8
University of Sao Paulo,university-of-sao-paulo,logo/439ebbf7b.png,151-200,Brazil,br,1,,0,0,0,14.2,75.1,16.9
University of Tuebingen,university-of-tuebingen,logo/ffb5a5c9e.png,151-200,Germany,de,8-15,,22.1,0,15.4,16.9,42.2,25.1
University of Vienna,university-of-vienna,logo/442aa1711.png,151-200,Austria,at,1-2,,13.4,0,21.8,20.7,38.1,27.4
University of Virginia,university-of-virginia,logo/3d702cdba.png,151-200,United States,us,61-70,,0,0,15.4,26.1,44.5,18.9
University of Wuerzburg,university-of-wuerzburg,logo/90768ed0f.png,151-200,Germany,de,8-15,,19,0,21.8,15.1,33.3,22.2
Aalborg University,aalborg-university,logo/9da905b7f.png,201-300,Denmark,dk,4,,0,0,26.7,6.3,34,21.7
Beijing Normal University,beijing-normal-university,logo/38816505.png,201-300,China,cn,10-18,,15.2,0,15.4,6.9,41.3,17.9
